station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],precip_local [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],solar_insolation_total [MJ/m^2]
HFAL,2017-03-02 01:00:00 EST,14.4,12.8,13.3,80.0,67.8,75.8,0.50,0.50,2.7,10.4,242.2,3.3,12.3,245.7,0,971.79,971.33,971.60,0.0
HFAL,2017-03-02 02:00:00 EST,13.4,12.3,13.0,64.5,43.0,51.7,0.00,0.50,3.3,11.7,246.9,4.0,14.8,251.0,0,971.77,971.54,971.67,0.0
HFAL,2017-03-02 03:00:00 EST,12.4,11.2,11.7,41.3,35.7,38.0,0.00,0.50,3.7,13.2,263.1,4.4,14.9,267.8,0,972.10,971.67,971.83,0.0
HFAL,2017-03-02 04:00:00 EST,10.9,8.7,10.0,44.3,35.4,40.2,0.00,0.50,3.4,11.3,243.4,4.1,13.0,248.3,0,973.24,972.11,972.64,0.0
HFAL,2017-03-02 05:00:00 EST,8.7,6.9,7.8,50.2,38.8,43.6,0.00,0.50,2.4,9.4,268.8,3.0,12.0,272.9,0,973.87,973.32,973.66,0.0
HFAL,2017-03-02 06:00:00 EST,7.2,6.5,7.0,46.4,39.5,41.8,0.00,0.50,3.0,9.5,259.7,3.7,15.1,264.7,0,974.37,973.80,974.14,0.0
HFAL,2017-03-02 07:00:00 EST,6.5,4.1,4.7,69.2,47.3,62.0,0.09,0.59,2.9,12.2,273.4,3.6,13.5,278.1,4,976.00,974.42,975.35,0.0
HFAL,2017-03-02 08:00:00 EST,4.0,2.9,3.7,63.9,45.1,53.7,0.00,0.59,3.1,10.4,284.3,3.8,12.5,288.5,40,977.94,976.18,976.98,0.1
HFAL,2017-03-02 09:00:00 EST,2.8,2.4,2.6,45.6,43.7,44.5,0.00,0.59,3.3,15.9,284.3,4.1,14.8,288.3,135,979.87,978.16,978.99,0.5
HFAL,2017-03-02 10:00:00 EST,2.8,1.8,2.3,46.0,41.1,42.9,0.00,0.59,3.1,10.9,291.7,3.8,14.7,294.4,466,981.40,980.09,980.94,1.7
HFAL,2017-03-02 11:00:00 EST,2.7,2.0,2.3,42.3,40.4,41.4,0.00,0.59,3.9,13.4,289.5,4.7,17.8,292.1,611,982.43,981.40,981.86,2.2
HFAL,2017-03-02 12:00:00 EST,3.2,2.5,2.9,43.0,39.7,40.9,0.00,0.59,3.4,10.8,294.8,4.1,13.6,297.0,675,984.14,982.62,983.48,2.4
HFAL,2017-03-02 13:00:00 EST,4.0,2.8,3.3,40.3,37.8,39.2,0.00,0.59,2.7,9.2,293.1,3.4,11.6,296.1,728,985.19,984.37,984.84,2.6
HFAL,2017-03-02 14:00:00 EST,4.3,3.1,3.6,39.2,37.1,38.4,0.00,0.59,2.9,9.8,294.5,3.5,11.4,297.9,743,986.26,985.29,985.73,2.7
HFAL,2017-03-02 15:00:00 EST,3.8,3.0,3.4,39.5,32.0,36.9,0.00,0.59,2.7,9.2,294.1,3.3,9.2,297.3,553,986.65,986.32,986.46,2.0
HFAL,2017-03-02 16:00:00 EST,3.7,2.9,3.2,31.4,29.6,30.5,0.00,0.59,2.8,9.9,299.8,3.5,10.3,301.8,395,987.73,986.65,987.21,1.4
HFAL,2017-03-02 17:00:00 EST,2.8,1.7,2.2,30.4,27.5,28.8,0.00,0.59,2.8,10.0,290.7,3.4,11.8,293.5,166,989.07,987.90,988.44,0.6
HFAL,2017-03-02 18:00:00 EST,1.6,0.7,1.2,34.1,29.6,32.0,0.00,0.59,2.2,6.7,293.8,2.8,8.1,296.4,12,990.40,989.17,989.80,0.0
HFAL,2017-03-02 19:00:00 EST,0.6,-0.1,0.2,36.1,32.6,34.5,0.00,0.59,2.3,9.0,291.2,2.8,11.3,295.0,0,991.66,990.52,991.04,0.0
HFAL,2017-03-02 20:00:00 EST,-0.1,-0.7,-0.3,39.9,35.2,36.7,0.00,0.59,2.5,8.7,283.5,3.0,10.7,286.7,0,992.98,991.77,992.41,0.0
HFAL,2017-03-02 21:00:00 EST,-0.6,-1.4,-0.9,45.2,39.7,42.0,0.00,0.59,1.7,5.8,294.7,2.1,6.5,297.7,0,993.64,993.04,993.30,0.0
HFAL,2017-03-02 22:00:00 EST,-1.1,-1.8,-1.5,48.9,43.1,46.6,0.00,0.59,1.5,5.0,299.9,1.9,5.7,302.8,0,994.10,993.68,993.92,0.0
HFAL,2017-03-02 23:00:00 EST,-1.8,-2.3,-2.1,50.9,46.3,48.9,0.00,0.59,1.0,5.0,283.7,1.3,5.4,287.7,0,994.34,994.10,994.23,0.0
HFAL,2017-03-03 00:00:00 EST,-1.8,-2.3,-2.1,48.7,44.9,46.6,0.00,0.59,1.3,5.4,282.8,1.7,7.4,287.4,0,994.43,994.35,994.39,0.0
HFAL,2017-03-03 01:00:00 EST,-2.1,-2.3,-2.2,48.8,45.4,47.2,0.00,0.00,1.1,3.9,277.9,1.5,5.0,282.9,0,994.72,994.42,994.54,0.0
HFAL,2017-03-03 02:00:00 EST,-2.1,-2.7,-2.5,50.9,47.8,49.2,0.00,0.00,1.2,4.8,277.1,1.6,5.8,280.9,0,995.02,994.77,994.88,0.0
HFAL,2017-03-03 03:00:00 EST,-2.6,-3.8,-3.3,63.9,52.8,59.0,0.00,0.00,0.4,3.4,283.5,0.6,4.2,280.0,0,995.27,995.02,995.12,0.0
HFAL,2017-03-03 04:00:00 EST,-3.1,-3.5,-3.3,71.9,64.8,68.2,0.00,0.00,0.6,1.8,314.8,0.8,2.6,316.8,0,995.74,995.31,995.45,0.0
HFAL,2017-03-03 05:00:00 EST,-3.4,-4.4,-3.8,77.4,72.3,74.4,0.00,0.00,0.8,2.5,305.1,1.1,3.0,307.0,0,996.50,995.79,996.18,0.0
HFAL,2017-03-03 06:00:00 EST,-4.5,-4.8,-4.7,78.7,57.2,69.6,0.00,0.00,1.1,6.5,279.5,1.5,7.1,283.7,0,997.34,996.53,996.91,0.0
HFAL,2017-03-03 07:00:00 EST,-4.6,-5.3,-4.9,58.6,53.0,55.3,0.00,0.00,1.4,5.1,289.1,1.8,6.4,292.0,5,998.25,997.41,997.86,0.0
HFAL,2017-03-03 08:00:00 EST,-4.7,-5.2,-5.0,58.2,47.7,53.3,0.00,0.00,1.4,4.9,299.8,1.8,5.8,302.6,23,998.75,998.34,998.59,0.1
HFAL,2017-03-03 09:00:00 EST,-3.2,-4.7,-4.0,46.2,38.1,43.1,0.00,0.00,1.5,5.1,282.2,2.0,6.8,287.5,122,999.05,998.78,998.95,0.4
HFAL,2017-03-03 10:00:00 EST,-1.8,-3.2,-2.5,38.7,34.6,36.6,0.00,0.00,1.3,5.1,299.3,1.7,5.3,302.6,506,998.98,998.86,998.92,1.8
HFAL,2017-03-03 11:00:00 EST,-0.6,-1.6,-1.1,34.9,30.5,32.3,0.00,0.00,1.7,7.6,288.9,2.1,8.6,293.5,699,998.88,998.77,998.83,2.5
HFAL,2017-03-03 12:00:00 EST,-0.0,-1.1,-0.5,33.5,30.6,31.8,0.00,0.00,1.7,6.2,272.1,2.1,7.9,276.2,660,998.87,998.59,998.74,2.4
HFAL,2017-03-03 13:00:00 EST,1.1,-0.2,0.3,32.3,28.7,30.3,0.00,0.00,1.7,7.4,277.6,2.1,7.5,281.8,589,998.53,997.96,998.22,2.1
HFAL,2017-03-03 14:00:00 EST,1.2,0.1,0.7,31.7,26.7,28.8,0.00,0.00,1.8,6.2,300.0,2.3,8.6,304.1,485,997.92,997.74,997.80,1.7
HFAL,2017-03-03 15:00:00 EST,1.2,-0.2,0.3,30.4,26.3,28.2,0.00,0.00,1.6,4.9,300.0,2.0,6.3,303.7,274,997.88,997.48,997.75,1.0
HFAL,2017-03-03 16:00:00 EST,1.4,-0.1,0.5,34.9,22.8,27.1,0.00,0.00,2.0,7.2,287.4,2.5,8.4,290.3,252,998.15,997.38,997.66,0.9
HFAL,2017-03-03 17:00:00 EST,-0.1,-2.5,-1.5,66.8,36.9,53.3,0.00,0.00,2.0,8.3,289.3,2.6,9.3,292.4,89,999.17,998.26,998.78,0.3
HFAL,2017-03-03 18:00:00 EST,-2.5,-4.2,-3.5,91.9,67.0,81.1,0.33,0.33,1.6,6.2,284.8,2.0,7.2,288.7,13,1000.81,999.33,1000.19,0.0
HFAL,2017-03-03 19:00:00 EST,-4.0,-4.8,-4.3,69.7,50.1,56.5,0.00,0.33,1.8,6.7,295.1,2.3,10.5,297.7,0,1001.93,1000.78,1001.49,0.0
HFAL,2017-03-03 20:00:00 EST,-4.7,-5.9,-5.3,48.3,36.0,41.7,0.00,0.33,2.7,9.1,294.4,3.3,11.1,297.6,0,1003.16,1002.00,1002.62,0.0
HFAL,2017-03-03 21:00:00 EST,-6.0,-6.9,-6.5,44.7,38.2,41.4,0.00,0.33,2.7,9.5,305.1,3.3,12.1,308.3,0,1004.49,1003.27,1003.92,0.0
HFAL,2017-03-03 22:00:00 EST,-6.9,-7.5,-7.2,43.8,38.9,41.5,0.00,0.33,2.2,7.6,296.0,2.7,10.2,299.8,0,1005.35,1004.56,1005.07,0.0
HFAL,2017-03-03 23:00:00 EST,-7.4,-7.8,-7.6,45.6,41.0,43.3,0.00,0.33,1.5,5.2,297.4,1.9,6.4,300.2,0,1005.60,1005.38,1005.52,0.0
HFAL,2017-03-04 00:00:00 EST,-7.8,-8.3,-8.0,48.6,42.0,45.6,0.00,0.33,1.2,5.5,305.7,1.6,6.3,307.8,0,1005.97,1005.58,1005.78,0.0
HFAL,2017-03-04 01:00:00 EST,-8.1,-8.7,-8.3,52.4,46.0,49.2,0.00,0.00,1.2,5.5,303.6,1.6,6.0,306.7,0,1006.35,1005.98,1006.13,0.0
HFAL,2017-03-04 02:00:00 EST,-8.3,-8.9,-8.5,56.3,47.7,50.4,0.00,0.00,1.5,6.8,298.6,1.9,6.7,301.7,0,1006.50,1006.30,1006.40,0.0
HFAL,2017-03-04 03:00:00 EST,-8.9,-9.6,-9.2,62.7,56.8,58.8,0.00,0.00,0.6,2.6,312.8,0.8,4.2,311.9,0,1006.52,1006.32,1006.42,0.0
HFAL,2017-03-04 04:00:00 EST,-9.2,-9.7,-9.4,64.8,52.0,60.0,0.00,0.00,1.0,3.5,297.6,1.3,4.7,301.6,0,1006.50,1006.39,1006.44,0.0
HFAL,2017-03-04 05:00:00 EST,-9.3,-10.4,-9.8,58.9,52.7,56.3,0.00,0.00,0.7,4.6,303.9,1.0,5.1,307.7,0,1006.67,1006.41,1006.53,0.0
HFAL,2017-03-04 06:00:00 EST,-10.0,-10.6,-10.4,58.7,54.1,56.6,0.00,0.00,0.3,1.7,344.7,0.5,2.2,338.0,0,1006.88,1006.70,1006.76,0.0
HFAL,2017-03-04 07:00:00 EST,-10.3,-10.5,-10.4,57.2,53.7,55.3,0.00,0.00,0.7,2.3,5.0,1.0,2.7,4.4,7,1007.26,1006.93,1007.06,0.0
HFAL,2017-03-04 08:00:00 EST,-10.1,-10.6,-10.4,62.8,55.5,59.8,0.00,0.00,0.6,2.2,61.7,0.9,2.8,66.4,41,1007.68,1007.33,1007.55,0.1
HFAL,2017-03-04 09:00:00 EST,-8.0,-9.7,-8.9,57.1,47.8,51.7,0.00,0.00,0.9,4.5,277.5,1.3,5.5,282.2,102,1007.68,1007.51,1007.60,0.4
HFAL,2017-03-04 10:00:00 EST,-6.0,-7.9,-6.9,47.8,41.4,43.9,0.00,0.00,1.6,6.6,310.8,2.0,8.1,313.0,279,1007.47,1007.20,1007.32,1.0
HFAL,2017-03-04 11:00:00 EST,-5.2,-6.3,-5.8,40.8,35.2,38.6,0.00,0.00,2.3,7.7,304.3,2.8,10.6,306.6,345,1007.21,1007.07,1007.12,1.2
HFAL,2017-03-04 12:00:00 EST,-4.5,-6.1,-5.4,43.0,34.8,37.0,0.00,0.00,2.5,8.5,322.8,3.0,9.3,325.7,380,1007.20,1007.05,1007.11,1.4
HFAL,2017-03-04 13:00:00 EST,-4.3,-6.2,-5.1,42.9,31.6,35.3,0.00,0.00,2.4,7.5,323.1,2.9,8.3,324.5,504,1007.26,1007.14,1007.19,1.8
HFAL,2017-03-04 14:00:00 EST,-4.5,-6.0,-5.4,30.1,27.1,28.7,0.00,0.00,3.0,9.1,333.2,3.6,11.6,336.6,486,1007.32,1007.09,1007.21,1.7
HFAL,2017-03-04 15:00:00 EST,-5.0,-6.1,-5.3,27.6,25.1,26.0,0.00,0.00,3.0,9.9,333.6,3.6,12.2,335.1,506,1007.86,1007.28,1007.60,1.8
HFAL,2017-03-04 16:00:00 EST,-5.4,-6.2,-5.9,26.3,23.7,24.9,0.00,0.00,2.9,12.3,332.7,3.5,14.2,335.3,408,1008.26,1007.88,1008.09,1.5
HFAL,2017-03-04 17:00:00 EST,-6.0,-7.4,-6.8,28.6,25.3,26.7,0.00,0.00,2.5,10.3,322.0,3.0,11.4,324.2,179,1008.89,1008.27,1008.57,0.6
HFAL,2017-03-04 18:00:00 EST,-7.5,-8.8,-8.2,30.1,27.3,28.5,0.00,0.00,2.3,8.4,326.0,2.8,8.4,328.9,12,1010.03,1008.99,1009.53,0.0
HFAL,2017-03-04 19:00:00 EST,-8.9,-9.8,-9.4,35.7,30.6,32.9,0.00,0.00,2.1,7.2,325.3,2.6,8.8,326.9,0,1010.53,1010.15,1010.42,0.0
HFAL,2017-03-04 20:00:00 EST,-9.8,-10.5,-10.2,37.9,33.9,35.7,0.00,0.00,1.8,5.4,320.5,2.3,8.3,323.1,0,1011.06,1010.51,1010.83,0.0
HFAL,2017-03-04 21:00:00 EST,-10.4,-11.0,-10.7,40.1,35.6,38.1,0.00,0.00,1.6,5.2,306.6,2.0,6.4,308.5,0,1011.69,1011.09,1011.37,0.0
HFAL,2017-03-04 22:00:00 EST,-11.1,-11.4,-11.3,43.2,40.0,41.6,0.00,0.00,1.7,4.7,303.4,2.1,4.9,305.8,0,1012.07,1011.67,1011.89,0.0
HFAL,2017-03-04 23:00:00 EST,-11.4,-12.0,-11.7,43.8,40.4,41.7,0.00,0.00,1.7,5.2,305.8,2.2,6.2,308.0,0,1012.14,1011.91,1012.00,0.0
HFAL,2017-03-05 00:00:00 EST,-11.9,-12.2,-12.0,42.3,39.2,40.8,0.00,0.00,1.7,4.9,298.4,2.2,6.2,301.2,0,1012.15,1011.96,1012.08,0.0
HFAL,2017-03-05 01:00:00 EST,-12.0,-12.2,-12.1,41.1,34.6,38.2,0.00,0.00,1.7,7.3,308.6,2.1,8.7,310.7,0,1012.45,1012.18,1012.25,0.0
HFAL,2017-03-05 02:00:00 EST,-12.0,-12.2,-12.1,37.8,35.8,36.6,0.00,0.00,1.9,5.5,316.6,2.3,6.7,318.9,0,1012.47,1011.85,1012.24,0.0
HFAL,2017-03-05 03:00:00 EST,-11.8,-12.1,-12.0,36.3,33.3,34.6,0.00,0.00,2.2,7.5,315.5,2.7,9.6,317.3,0,1011.86,1011.68,1011.76,0.0
HFAL,2017-03-05 04:00:00 EST,-11.9,-12.3,-12.1,34.0,31.9,33.0,0.00,0.00,1.4,5.3,324.5,1.9,6.9,326.1,0,1011.94,1011.71,1011.78,0.0
HFAL,2017-03-05 05:00:00 EST,-12.2,-13.2,-12.6,38.8,32.0,35.1,0.00,0.00,0.4,2.6,298.6,0.6,2.9,295.9,0,1012.68,1012.03,1012.41,0.0
HFAL,2017-03-05 06:00:00 EST,-12.5,-13.3,-12.9,40.1,32.5,35.1,0.00,0.00,0.5,2.6,244.0,0.8,3.5,256.9,0,1013.22,1012.72,1012.93,0.0
HFAL,2017-03-05 07:00:00 EST,-12.1,-13.5,-13.0,37.5,30.3,34.6,0.00,0.00,1.1,4.1,31.9,1.4,5.0,32.9,6,1013.42,1013.26,1013.32,0.0
HFAL,2017-03-05 08:00:00 EST,-11.5,-12.3,-12.0,34.0,29.1,31.1,0.00,0.00,1.3,3.2,26.1,1.6,3.6,26.1,22,1013.56,1013.32,1013.39,0.1
HFAL,2017-03-05 09:00:00 EST,-9.7,-11.6,-10.9,36.4,25.4,30.2,0.00,0.00,0.8,2.5,17.6,1.0,3.5,17.0,161,1013.78,1013.60,1013.69,0.6
HFAL,2017-03-05 10:00:00 EST,-7.7,-9.4,-8.6,30.5,26.4,28.6,0.00,0.00,1.1,4.6,50.2,1.5,5.3,51.3,529,1013.66,1013.39,1013.54,1.9
HFAL,2017-03-05 11:00:00 EST,-5.9,-7.7,-7.0,28.5,23.6,26.1,0.00,0.00,1.3,4.1,40.5,1.6,5.1,41.0,647,1013.35,1012.93,1013.15,2.3
HFAL,2017-03-05 12:00:00 EST,-4.4,-6.6,-5.4,23.9,21.8,22.7,0.00,0.00,1.4,4.3,354.3,1.7,5.5,355.9,716,1012.97,1012.19,1012.63,2.6
HFAL,2017-03-05 13:00:00 EST,-2.8,-4.5,-3.8,23.6,20.1,21.8,0.00,0.00,1.5,5.7,26.7,1.8,6.2,29.6,727,1012.13,1010.91,1011.58,2.6
HFAL,2017-03-05 14:00:00 EST,-1.9,-3.1,-2.5,20.5,17.9,19.1,0.00,0.00,1.7,5.1,26.7,2.1,6.3,26.9,677,1010.85,1010.02,1010.45,2.4
HFAL,2017-03-05 15:00:00 EST,-1.4,-2.4,-1.9,20.8,18.0,19.6,0.00,0.00,2.0,5.5,29.1,2.5,6.7,31.9,570,1009.86,1009.47,1009.63,2.1
HFAL,2017-03-05 16:00:00 EST,-1.3,-1.9,-1.6,21.1,19.3,20.3,0.00,0.00,1.6,4.9,56.6,2.1,5.8,56.0,415,1009.52,1008.97,1009.22,1.5
HFAL,2017-03-05 17:00:00 EST,-1.8,-2.6,-2.2,22.5,20.3,21.4,0.00,0.00,1.4,4.4,41.4,1.8,4.9,42.1,180,1009.22,1008.91,1009.05,0.6
HFAL,2017-03-05 18:00:00 EST,-2.6,-3.6,-3.1,25.2,21.9,23.2,0.00,0.00,1.4,4.5,22.5,1.8,5.2,23.0,13,1009.18,1008.88,1009.01,0.0
HFAL,2017-03-05 19:00:00 EST,-3.8,-4.9,-4.6,32.2,24.9,28.0,0.00,0.00,0.4,1.1,116.2,0.7,1.8,114.3,0,1009.61,1009.24,1009.42,0.0
HFAL,2017-03-05 20:00:00 EST,-4.7,-6.0,-5.3,37.2,26.6,31.3,0.00,0.00,0.4,1.5,103.1,0.7,2.0,106.1,0,1009.71,1009.59,1009.64,0.0
HFAL,2017-03-05 21:00:00 EST,-5.3,-6.0,-5.6,35.2,29.4,31.8,0.00,0.00,0.4,1.1,109.2,0.6,1.6,106.6,0,1010.04,1009.76,1009.89,0.0
HFAL,2017-03-05 22:00:00 EST,-5.8,-6.3,-6.0,34.1,31.8,32.9,0.00,0.00,0.5,1.2,96.6,0.8,1.6,96.7,0,1010.27,1010.05,1010.15,0.0
HFAL,2017-03-05 23:00:00 EST,-5.9,-6.6,-6.2,36.4,31.7,34.0,0.00,0.00,0.5,1.6,96.1,0.8,2.2,95.2,0,1010.11,1009.84,1009.99,0.0
HFAL,2017-03-06 00:00:00 EST,-6.4,-7.6,-7.2,45.6,36.7,41.6,0.00,0.00,0.8,2.0,213.1,1.0,2.7,216.1,0,1009.97,1009.78,1009.87,0.0
HFAL,2017-03-06 01:00:00 EST,-6.8,-7.5,-7.1,39.7,35.4,36.8,0.00,0.00,0.3,1.5,40.3,0.5,2.3,42.4,0,1009.76,1009.54,1009.64,0.0
HFAL,2017-03-06 02:00:00 EST,-7.5,-8.3,-7.9,47.2,38.5,42.0,0.00,0.00,0.5,1.7,68.3,0.7,2.4,69.0,0,1009.89,1009.58,1009.72,0.0
HFAL,2017-03-06 03:00:00 EST,-8.3,-8.9,-8.6,47.3,44.2,46.0,0.00,0.00,0.4,2.0,68.1,0.7,2.7,69.4,0,1009.50,1009.17,1009.28,0.0
HFAL,2017-03-06 04:00:00 EST,-8.9,-9.9,-9.4,56.3,46.8,50.6,0.00,0.00,0.4,1.3,208.7,0.6,1.6,208.3,0,1009.81,1009.29,1009.60,0.0
HFAL,2017-03-06 05:00:00 EST,-9.4,-10.1,-9.6,55.4,47.8,52.4,0.00,0.00,1.0,1.9,203.1,1.2,2.2,205.6,0,1009.86,1009.43,1009.67,0.0
HFAL,2017-03-06 06:00:00 EST,-9.0,-9.6,-9.3,53.6,43.9,48.2,0.00,0.00,0.7,1.5,199.6,0.9,1.9,198.8,0,1009.84,1009.55,1009.74,0.0
HFAL,2017-03-06 07:00:00 EST,-8.8,-9.3,-9.0,47.0,41.7,44.9,0.00,0.00,0.2,1.7,104.6,0.5,2.0,112.9,10,1010.00,1009.83,1009.92,0.0
HFAL,2017-03-06 08:00:00 EST,-8.5,-8.8,-8.6,48.7,41.7,45.9,0.00,0.00,0.4,1.4,27.2,0.5,1.6,36.5,38,1009.84,1009.64,1009.74,0.1
HFAL,2017-03-06 09:00:00 EST,-6.2,-8.4,-7.5,47.8,43.4,45.7,0.00,0.00,0.7,1.9,330.6,1.0,2.3,329.4,169,1009.86,1009.56,1009.70,0.6
HFAL,2017-03-06 10:00:00 EST,-3.5,-6.2,-4.8,41.2,33.4,36.9,0.00,0.00,1.0,3.0,32.9,1.3,3.7,34.6,483,1009.74,1009.63,1009.70,1.7
HFAL,2017-03-06 11:00:00 EST,-1.8,-3.8,-2.8,30.8,28.8,29.8,0.00,0.00,1.0,2.6,30.3,1.3,3.5,32.2,608,1009.62,1008.89,1009.27,2.2
HFAL,2017-03-06 12:00:00 EST,0.8,-1.6,-0.2,30.2,27.8,28.7,0.00,0.00,1.4,3.9,145.6,1.8,5.2,143.8,679,1008.83,1007.79,1008.26,2.4
HFAL,2017-03-06 13:00:00 EST,2.6,0.7,1.6,27.3,23.7,25.2,0.00,0.00,2.4,5.4,186.8,2.8,6.8,187.2,688,1007.71,1006.83,1007.21,2.5
HFAL,2017-03-06 14:00:00 EST,3.6,2.2,2.7,26.1,23.9,25.3,0.00,0.00,2.6,5.7,188.2,3.0,6.7,188.7,403,1006.76,1005.93,1006.38,1.4
HFAL,2017-03-06 15:00:00 EST,4.4,3.6,3.8,26.3,24.6,25.5,0.00,0.00,2.0,5.8,191.3,2.3,6.1,192.6,210,1006.00,1005.77,1005.90,0.8
HFAL,2017-03-06 16:00:00 EST,5.1,4.7,5.0,25.5,24.1,24.7,0.00,0.00,2.4,5.9,198.7,2.8,6.6,200.2,276,1005.60,1005.23,1005.38,1.0
