station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],precip_local [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],solar_insolation_total [MJ/m^2]
HFAL,2016-12-03 14:00:00 EST,5.9,5.1,5.4,52.8,50.0,51.8,,,1.4,4.3,311.1,1.8,5.5,313.9,173,993.00,992.71,992.83,0.6
HFAL,2016-12-03 15:00:00 EST,5.4,4.5,4.9,57.4,51.9,54.6,,,1.3,4.9,314.5,1.6,6.1,316.8,75,993.42,992.97,993.17,0.3
HFAL,2016-12-03 16:00:00 EST,4.6,4.2,4.4,58.5,56.6,57.4,,,1.0,4.5,303.3,1.3,4.7,304.7,35,994.24,993.52,993.81,0.1
HFAL,2016-12-03 17:00:00 EST,4.1,3.9,4.1,60.2,57.7,58.7,,,0.9,4.7,294.7,1.2,5.7,297.5,3,995.25,994.46,994.91,0.0
HFAL,2016-12-03 18:00:00 EST,4.0,3.4,3.7,63.6,58.8,60.9,,,1.4,6.0,280.1,1.7,7.4,284.3,0,995.63,995.45,995.54,0.0
HFAL,2016-12-03 19:00:00 EST,3.4,2.9,3.2,65.5,60.0,62.6,,,0.8,3.5,285.9,1.1,4.4,288.2,0,995.96,995.48,995.68,0.0
HFAL,2016-12-03 20:00:00 EST,3.4,3.1,3.2,63.4,59.5,61.6,,,0.6,2.9,308.7,0.9,3.5,307.9,0,995.94,995.66,995.82,0.0
HFAL,2016-12-03 21:00:00 EST,3.7,3.4,3.5,59.7,56.8,57.7,,,1.7,7.7,319.2,2.2,9.7,321.9,0,995.83,995.62,995.70,0.0
HFAL,2016-12-03 22:00:00 EST,3.5,3.1,3.3,59.4,56.0,57.9,,,1.5,7.6,312.4,1.9,7.5,313.4,0,996.16,995.85,995.96,0.0
HFAL,2016-12-03 23:00:00 EST,3.2,3.0,3.1,60.9,57.4,58.7,,,1.2,6.1,301.2,1.6,6.4,302.8,0,996.82,996.23,996.51,0.0
HFAL,2016-12-04 00:00:00 EST,3.1,1.6,2.3,73.2,58.3,66.1,,,0.7,3.9,44.8,0.9,5.1,63.4,0,997.30,996.86,997.03,0.0
HFAL,2016-12-04 01:00:00 EST,2.3,1.8,2.0,72.0,64.3,67.1,,,0.5,1.5,234.8,0.7,1.8,236.9,0,997.87,997.41,997.61,0.0
HFAL,2016-12-04 02:00:00 EST,1.7,0.8,1.3,73.0,68.1,70.0,,,0.3,4.3,267.1,0.5,4.8,267.5,0,998.19,997.88,998.04,0.0
HFAL,2016-12-04 03:00:00 EST,1.2,0.4,0.9,67.0,60.6,63.6,,,0.5,3.1,49.9,0.8,3.2,47.8,0,998.70,998.18,998.50,0.0
HFAL,2016-12-04 04:00:00 EST,0.8,-0.1,0.4,68.1,57.9,62.7,,,0.3,1.3,117.9,0.5,1.8,115.8,0,998.54,998.28,998.45,0.0
HFAL,2016-12-04 05:00:00 EST,0.4,-0.4,0.0,64.8,60.5,62.6,,,0.3,0.9,185.1,0.6,1.2,186.1,0,998.52,998.18,998.33,0.0
HFAL,2016-12-04 06:00:00 EST,0.1,-0.8,-0.3,67.2,62.8,64.8,,,0.7,1.5,177.4,0.9,2.2,178.6,0,998.57,998.26,998.40,0.0
HFAL,2016-12-04 07:00:00 EST,-1.5,-2.2,-1.9,77.4,70.1,74.2,,,0.3,2.1,117.7,0.6,3.4,120.4,0,999.22,998.42,998.77,0.0
HFAL,2016-12-04 08:00:00 EST,-1.3,-2.2,-1.8,76.3,70.3,73.4,,,0.2,1.5,80.0,0.5,1.8,87.1,9,999.51,999.14,999.35,0.0
HFAL,2016-12-04 09:00:00 EST,-0.9,-1.6,-1.2,73.6,69.9,71.9,,,0.4,1.7,51.3,0.7,2.5,55.3,21,1000.10,999.52,999.85,0.1
HFAL,2016-12-04 10:00:00 EST,0.7,-1.0,-0.1,71.2,62.7,67.1,,,0.6,1.7,36.8,0.8,2.4,38.6,145,1000.56,1000.04,1000.28,0.5
HFAL,2016-12-04 11:00:00 EST,1.8,0.8,1.2,61.8,56.0,59.2,,,1.3,3.4,17.5,1.6,3.9,18.8,398,1000.63,999.90,1000.29,1.4
HFAL,2016-12-04 12:00:00 EST,2.8,1.5,2.1,56.2,52.7,54.9,,,1.1,2.8,12.1,1.4,3.2,12.4,449,1000.01,999.59,999.86,1.6
HFAL,2016-12-04 13:00:00 EST,3.4,2.5,2.9,53.6,49.5,51.5,,,1.1,3.9,18.2,1.3,4.3,20.0,434,999.64,999.04,999.30,1.6
HFAL,2016-12-04 14:00:00 EST,3.9,3.2,3.5,50.2,49.1,49.6,,,1.3,4.4,30.0,1.6,5.0,30.6,364,999.11,998.75,999.00,1.3
HFAL,2016-12-04 15:00:00 EST,3.4,2.4,3.0,51.9,49.8,50.5,,,1.6,4.3,32.7,2.0,4.7,33.7,258,998.96,998.65,998.81,0.9
HFAL,2016-12-04 16:00:00 EST,2.5,0.7,1.7,59.8,52.0,55.3,,,1.0,3.3,47.7,1.3,4.6,51.2,62,998.99,998.73,998.87,0.2
HFAL,2016-12-04 17:00:00 EST,0.8,-0.8,-0.1,67.1,59.6,63.5,,,0.5,2.2,65.7,0.7,2.5,68.0,4,999.18,998.90,999.02,0.0
HFAL,2016-12-04 18:00:00 EST,-0.6,-1.2,-0.9,68.3,65.8,67.1,,,0.5,2.3,63.1,0.7,3.4,66.4,0,999.35,999.11,999.24,0.0
HFAL,2016-12-04 19:00:00 EST,-1.0,-1.3,-1.2,68.3,66.2,67.1,,,0.7,3.0,58.9,1.0,3.4,59.4,0,999.25,998.98,999.08,0.0
HFAL,2016-12-04 20:00:00 EST,-1.2,-1.6,-1.5,70.5,67.4,69.0,,,0.4,1.8,56.5,0.7,2.1,62.4,0,999.32,998.88,999.09,0.0
HFAL,2016-12-04 21:00:00 EST,-1.5,-1.8,-1.7,72.2,69.4,70.8,,,0.2,1.5,56.6,0.4,1.5,66.2,0,998.80,998.13,998.50,0.0
HFAL,2016-12-04 22:00:00 EST,-1.8,-2.0,-1.9,74.8,71.9,73.2,,,0.4,1.6,224.0,0.6,1.7,225.4,0,998.23,997.94,998.10,0.0
HFAL,2016-12-04 23:00:00 EST,-1.7,-1.9,-1.8,74.2,71.7,72.9,,,0.4,1.5,206.6,0.6,1.7,210.3,0,997.70,997.17,997.35,0.0
HFAL,2016-12-05 00:00:00 EST,-1.6,-1.7,-1.6,73.4,72.0,72.6,,,0.1,0.8,241.2,0.2,1.3,240.2,0,997.31,996.12,996.72,0.0
HFAL,2016-12-05 01:00:00 EST,-1.5,-1.7,-1.6,75.3,70.8,72.5,,,0.1,0.9,225.3,0.3,1.2,228.6,0,996.04,995.19,995.70,0.0
HFAL,2016-12-05 02:00:00 EST,-1.4,-1.6,-1.5,75.0,71.8,73.2,,,0.3,1.1,293.6,0.5,1.3,305.8,0,995.87,994.51,994.95,0.0
HFAL,2016-12-05 03:00:00 EST,-1.2,-1.6,-1.4,73.1,67.7,70.8,,,0.7,1.6,187.8,0.9,2.0,189.2,0,996.00,994.92,995.52,0.0
HFAL,2016-12-05 04:00:00 EST,-1.0,-2.3,-1.7,93.1,67.3,81.7,,,0.3,1.6,133.6,0.5,2.0,127.4,0,994.99,993.29,994.07,0.0
HFAL,2016-12-05 05:00:00 EST,-2.3,-2.7,-2.5,96.9,93.9,95.9,,,0.3,1.5,351.2,0.5,2.0,346.7,0,993.60,992.75,993.01,0.0
HFAL,2016-12-05 06:00:00 EST,-2.5,-2.7,-2.6,96.8,96.6,96.7,,,0.0,0.3,25.9,0.2,0.8,280.8,0,992.71,992.38,992.56,0.0
HFAL,2016-12-05 07:00:00 EST,-2.1,-2.4,-2.3,96.7,96.3,96.5,,,0.0,0.0,180.0,0.2,0.8,73.3,0,992.40,991.74,992.13,0.0
HFAL,2016-12-05 08:00:00 EST,-1.5,-2.1,-1.9,96.9,96.1,96.4,,,0.0,0.0,180.0,0.1,1.1,111.5,1,991.87,991.49,991.65,0.0
HFAL,2016-12-05 09:00:00 EST,-1.2,-1.9,-1.6,97.6,95.6,96.6,,,0.0,1.5,185.0,0.6,2.3,183.9,5,991.46,991.21,991.34,0.0
HFAL,2016-12-05 10:00:00 EST,-0.0,-1.5,-0.9,97.6,91.6,95.4,,,0.6,2.6,209.7,0.8,3.1,215.6,15,991.68,991.38,991.55,0.1
HFAL,2016-12-05 11:00:00 EST,0.6,0.0,0.2,91.6,89.1,90.4,,,0.8,2.9,227.6,1.0,3.4,229.0,55,991.39,990.56,990.88,0.2
HFAL,2016-12-05 12:00:00 EST,1.4,0.8,1.2,88.9,84.8,87.1,,,0.7,2.8,248.2,0.9,3.3,254.3,119,990.74,990.50,990.60,0.4
HFAL,2016-12-05 13:00:00 EST,2.1,1.4,1.7,87.9,86.2,86.9,,,1.1,3.1,209.6,1.3,3.5,211.5,152,990.54,989.92,990.27,0.5
HFAL,2016-12-05 14:00:00 EST,3.6,2.3,3.0,87.1,82.9,84.3,,,1.4,5.6,231.7,1.7,5.3,235.8,134,990.35,989.93,990.17,0.5
HFAL,2016-12-05 15:00:00 EST,4.3,3.8,4.1,82.2,78.5,79.8,,,1.3,4.5,235.6,1.6,5.5,238.4,111,990.77,990.13,990.41,0.4
HFAL,2016-12-05 16:00:00 EST,4.5,4.2,4.4,79.6,75.2,76.8,,,0.8,3.0,217.6,1.0,3.7,220.3,49,991.71,990.87,991.39,0.2
HFAL,2016-12-05 17:00:00 EST,4.2,3.7,3.9,82.9,76.1,79.0,,,0.4,2.0,237.4,0.6,2.4,238.5,4,992.91,991.69,992.35,0.0
HFAL,2016-12-05 18:00:00 EST,3.9,3.1,3.5,80.6,76.7,78.7,,,0.5,2.3,249.8,0.7,3.2,256.2,0,992.99,992.69,992.82,0.0
HFAL,2016-12-05 19:00:00 EST,3.4,2.6,2.9,77.8,66.7,74.8,,,0.8,3.4,248.0,1.1,4.1,252.9,0,993.05,992.74,992.85,0.0
HFAL,2016-12-05 20:00:00 EST,3.8,3.3,3.6,65.7,61.2,63.5,,,1.5,4.9,244.4,1.8,6.0,250.5,0,993.44,993.10,993.21,0.0
HFAL,2016-12-05 21:00:00 EST,3.4,2.7,3.0,67.5,63.3,65.8,,,1.4,5.0,244.4,1.8,6.4,248.6,0,994.08,993.40,993.78,0.0
HFAL,2016-12-05 22:00:00 EST,3.0,2.8,2.9,65.9,63.4,64.9,,,1.3,4.1,237.1,1.6,4.8,242.2,0,994.25,994.15,994.20,0.0
HFAL,2016-12-05 23:00:00 EST,2.8,2.5,2.7,64.6,62.5,63.4,,,1.2,3.0,218.2,1.4,3.3,220.5,0,994.71,994.20,994.49,0.0
HFAL,2016-12-06 00:00:00 EST,2.6,0.6,1.7,75.9,63.5,70.1,,,0.8,3.2,232.7,1.0,3.5,237.4,0,995.17,994.80,995.00,0.0
HFAL,2016-12-06 01:00:00 EST,0.8,-0.3,0.2,81.2,72.7,77.3,,,0.4,1.8,257.3,0.6,2.7,262.1,0,995.31,994.99,995.15,0.0
HFAL,2016-12-06 02:00:00 EST,-0.1,-0.8,-0.4,83.3,80.2,81.8,,,0.6,2.6,204.4,0.8,3.4,205.1,0,995.80,995.31,995.60,0.0
HFAL,2016-12-06 03:00:00 EST,-0.1,-0.7,-0.4,82.1,79.8,81.0,,,1.2,3.6,222.3,1.4,4.4,225.3,0,996.17,995.71,995.95,0.0
HFAL,2016-12-06 04:00:00 EST,0.4,0.0,0.2,78.6,76.7,77.9,,,1.6,4.8,219.4,1.8,5.7,222.3,0,996.25,995.89,996.14,0.0
HFAL,2016-12-06 05:00:00 EST,0.9,-0.4,0.4,81.1,74.1,76.7,,,1.2,3.4,204.5,1.4,3.4,206.2,0,996.27,995.95,996.15,0.0
HFAL,2016-12-06 06:00:00 EST,1.1,-0.5,-0.0,81.7,75.6,79.9,,,0.6,2.5,192.8,0.9,2.9,196.1,0,996.20,995.96,996.08,0.0
HFAL,2016-12-06 07:00:00 EST,-0.7,-1.6,-1.3,88.4,82.4,86.6,,,0.6,1.9,205.2,0.8,2.2,207.9,0,996.71,996.15,996.49,0.0
HFAL,2016-12-06 08:00:00 EST,-0.3,-1.5,-1.0,88.8,82.4,86.4,,,0.4,1.4,211.0,0.6,1.6,217.7,13,996.64,996.30,996.44,0.0
HFAL,2016-12-06 09:00:00 EST,0.1,-1.6,-1.0,88.4,82.4,86.2,,,0.7,2.5,224.1,0.9,3.0,227.1,37,997.22,996.63,996.98,0.1
HFAL,2016-12-06 10:00:00 EST,1.9,0.4,1.1,80.0,67.9,75.0,,,0.3,1.5,226.0,0.4,1.6,222.0,134,997.32,996.96,997.16,0.5
HFAL,2016-12-06 11:00:00 EST,3.0,1.7,2.4,70.9,67.2,69.2,,,0.5,2.1,5.7,0.7,2.6,2.9,214,997.17,995.68,996.49,0.8
HFAL,2016-12-06 12:00:00 EST,4.1,3.0,3.7,68.6,61.2,64.0,,,0.5,2.0,46.9,0.8,2.6,54.3,306,995.60,994.68,995.11,1.1
HFAL,2016-12-06 13:00:00 EST,4.3,3.9,4.1,65.1,61.4,63.1,,,0.7,2.5,53.8,1.0,3.4,55.2,214,994.78,993.74,994.49,0.8
HFAL,2016-12-06 14:00:00 EST,4.2,4.1,4.1,67.1,64.7,66.3,,,0.5,1.9,48.5,0.8,2.6,48.7,120,993.77,993.03,993.27,0.4
HFAL,2016-12-06 15:00:00 EST,4.3,4.0,4.1,68.0,64.4,66.3,,,0.3,1.4,69.2,0.5,1.9,78.5,57,992.99,991.98,992.53,0.2
HFAL,2016-12-06 16:00:00 EST,4.0,3.2,3.7,72.0,67.5,70.4,,,0.1,1.1,27.3,0.3,1.6,44.3,21,991.93,991.06,991.36,0.1
HFAL,2016-12-06 17:00:00 EST,3.3,2.8,3.1,75.2,71.5,73.0,,,0.2,0.9,130.5,0.4,1.1,123.0,1,991.68,991.10,991.37,0.0
HFAL,2016-12-06 18:00:00 EST,3.2,2.8,3.0,75.1,72.8,73.8,,,0.2,0.7,101.7,0.5,1.0,101.3,0,991.80,991.66,991.73,0.0
HFAL,2016-12-06 19:00:00 EST,3.4,2.8,3.1,75.3,71.2,73.4,,,0.2,0.7,110.3,0.4,1.0,106.0,0,991.93,991.70,991.78,0.0
HFAL,2016-12-06 20:00:00 EST,3.1,1.1,2.4,90.8,72.1,79.8,,,1.0,4.1,168.5,1.3,5.2,165.8,0,992.07,991.78,991.97,0.0
HFAL,2016-12-06 21:00:00 EST,0.8,0.1,0.5,97.2,93.1,95.6,,,0.1,1.2,94.3,0.3,1.7,101.3,0,991.74,991.23,991.52,0.0
HFAL,2016-12-06 22:00:00 EST,0.1,-0.2,-0.0,98.3,97.3,97.9,,,,,,0.4,1.6,37.4,0,991.21,990.51,990.85,0.0
HFAL,2016-12-06 23:00:00 EST,-0.1,-0.2,-0.2,98.7,98.4,98.6,,,,,,0.8,2.1,15.0,0,990.47,989.68,990.06,0.0
HFAL,2016-12-07 00:00:00 EST,-0.2,-0.3,-0.2,98.8,98.7,98.8,,,,,,0.9,1.8,13.4,0,989.55,989.28,989.38,0.0
HFAL,2016-12-07 01:00:00 EST,-0.2,-0.3,-0.2,98.9,98.8,98.9,,,,,,0.9,2.8,27.5,0,989.21,988.61,988.93,0.0
HFAL,2016-12-07 02:00:00 EST,-0.1,-0.2,-0.2,98.9,98.9,98.9,,,,,,0.5,2.1,42.1,0,989.04,988.56,988.76,0.0
HFAL,2016-12-07 03:00:00 EST,0.1,-0.1,-0.0,99.0,98.9,99.0,,,,,,0.3,1.0,157.0,0,989.25,989.04,989.18,0.0
HFAL,2016-12-07 04:00:00 EST,0.2,0.0,0.1,98.9,98.8,98.9,,,,,,0.5,1.1,200.0,0,989.95,989.23,989.57,0.0
HFAL,2016-12-07 05:00:00 EST,0.2,0.1,0.1,98.8,98.5,98.6,,,,,,0.6,1.1,180.4,0,990.04,989.65,989.84,0.0
HFAL,2016-12-07 06:00:00 EST,0.2,0.1,0.1,98.5,98.4,98.5,,,,,,0.5,1.0,192.3,0,990.77,989.87,990.42,0.0
HFAL,2016-12-07 07:00:00 EST,0.2,0.1,0.1,98.6,98.5,98.5,,,,,,0.6,1.1,194.0,0,990.92,990.73,990.87,0.0
