station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],precip_local [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],solar_insolation_total [MJ/m^2]
HFAL,2018-07-04 09:00:00 EDT,25.7,23.5,24.5,80.5,70.0,76.5,0.00,0.00,0.9,2.3,7.0,1.1,2.8,7.1,434,1004.06,1003.62,1003.89,1.6
HFAL,2018-07-04 10:00:00 EDT,27.1,25.4,26.2,73.5,63.2,69.7,0.00,0.00,1.1,3.0,20.1,1.3,3.5,20.8,521,1004.16,1003.90,1004.05,1.9
HFAL,2018-07-04 11:00:00 EDT,28.5,27.5,28.0,64.6,56.4,59.0,0.00,0.00,1.4,3.5,24.5,1.6,4.0,24.9,707,1003.95,1003.79,1003.84,2.5
HFAL,2018-07-04 12:00:00 EDT,29.3,28.4,28.8,59.9,57.0,58.5,0.00,0.00,1.0,3.0,21.1,1.3,4.0,22.3,703,1004.00,1003.82,1003.91,2.5
HFAL,2018-07-04 13:00:00 EDT,30.0,28.9,29.4,60.3,56.9,59.0,0.00,0.00,1.1,2.9,16.1,1.5,3.6,17.7,675,1003.92,1003.50,1003.71,2.4
HFAL,2018-07-04 14:00:00 EDT,31.0,29.5,30.2,59.9,56.7,58.7,0.00,0.00,1.5,4.1,12.5,1.9,5.1,12.7,738,1003.41,1003.03,1003.23,2.7
HFAL,2018-07-04 15:00:00 EDT,31.6,30.3,31.1,58.5,54.2,56.3,0.00,0.00,0.9,3.4,151.5,1.3,3.9,145.7,712,1003.01,1002.55,1002.73,2.6
HFAL,2018-07-04 16:00:00 EDT,32.3,30.7,31.5,57.1,53.1,54.7,0.00,0.00,1.0,3.9,176.5,1.3,4.2,175.8,607,1002.59,1002.12,1002.31,2.2
HFAL,2018-07-04 17:00:00 EDT,32.1,28.9,30.6,67.5,54.1,60.6,0.00,0.00,1.6,6.8,173.1,2.0,8.4,172.9,222,1002.64,1002.19,1002.38,0.8
HFAL,2018-07-04 18:00:00 EDT,28.7,24.3,26.0,91.8,65.8,81.8,1.89,1.89,2.3,6.0,174.0,2.6,7.3,175.4,95,1002.54,1002.19,1002.36,0.3
HFAL,2018-07-04 19:00:00 EDT,25.9,24.2,25.3,94.0,88.3,90.8,0.00,1.89,1.1,2.8,173.5,1.3,3.6,174.6,126,1002.68,1002.37,1002.49,0.5
HFAL,2018-07-04 20:00:00 EDT,26.3,24.5,25.6,93.3,80.8,88.6,0.00,1.89,0.5,1.7,161.1,0.6,1.9,159.8,77,1003.05,1002.47,1002.78,0.3
HFAL,2018-07-04 21:00:00 EDT,24.4,22.1,23.3,94.0,89.9,92.6,0.00,1.89,1.0,1.9,171.7,1.1,2.3,172.4,7,1003.58,1003.05,1003.33,0.0
HFAL,2018-07-04 22:00:00 EDT,23.1,22.1,22.5,92.5,87.8,90.8,0.00,1.89,1.2,2.1,147.4,1.3,2.5,147.7,0,1003.57,1003.41,1003.47,0.0
HFAL,2018-07-04 23:00:00 EDT,23.9,22.2,23.0,93.0,86.2,89.6,0.00,1.89,0.5,2.4,174.4,0.7,2.9,171.8,0,1003.56,1003.27,1003.47,0.0
HFAL,2018-07-05 00:00:00 EDT,24.3,22.4,23.2,94.1,85.4,90.2,0.00,1.89,0.3,2.1,191.4,0.4,2.4,188.3,0,1003.37,1003.13,1003.24,0.0
HFAL,2018-07-05 01:00:00 EDT,23.1,22.5,22.8,95.1,91.5,93.6,0.00,0.00,0.5,1.7,183.0,0.7,2.1,182.2,0,1003.28,1003.15,1003.23,0.0
HFAL,2018-07-05 02:00:00 EDT,23.1,22.1,22.6,96.2,92.5,93.9,0.00,0.00,0.7,1.8,178.0,0.9,2.2,178.9,0,1003.25,1003.07,1003.14,0.0
HFAL,2018-07-05 03:00:00 EDT,22.5,22.1,22.3,96.6,96.1,96.4,0.00,0.00,0.5,1.3,190.5,0.6,1.6,190.8,0,1003.21,1003.01,1003.11,0.0
HFAL,2018-07-05 04:00:00 EDT,22.3,21.6,22.0,96.9,95.8,96.4,0.00,0.00,0.3,1.3,184.3,0.5,1.5,183.9,0,1003.09,1002.77,1002.92,0.0
HFAL,2018-07-05 05:00:00 EDT,22.2,21.6,21.8,96.8,94.4,95.7,0.00,0.00,0.7,1.8,184.3,0.9,2.2,185.2,0,1002.88,1002.70,1002.80,0.0
HFAL,2018-07-05 06:00:00 EDT,22.3,21.6,22.0,94.8,92.8,93.9,0.00,0.00,0.7,1.8,175.1,0.8,2.1,176.1,7,1003.00,1002.77,1002.88,0.0
HFAL,2018-07-05 07:00:00 EDT,22.7,22.0,22.4,94.1,92.2,93.4,0.00,0.00,0.1,0.8,173.6,0.2,1.0,168.8,51,1003.24,1003.01,1003.10,0.2
HFAL,2018-07-05 08:00:00 EDT,23.9,22.8,23.4,92.1,86.8,90.3,0.00,0.00,0.2,0.8,6.9,0.3,1.4,8.8,161,1003.31,1003.24,1003.27,0.6
HFAL,2018-07-05 09:00:00 EDT,25.7,24.3,25.3,85.5,78.9,81.5,0.00,0.00,0.6,2.9,216.9,0.8,3.6,217.5,378,1003.24,1003.15,1003.21,1.4
HFAL,2018-07-05 10:00:00 EDT,26.1,24.8,25.4,84.6,80.4,82.8,0.00,0.00,2.0,4.8,184.1,2.4,5.7,185.2,567,1003.23,1003.10,1003.17,2.0
HFAL,2018-07-05 11:00:00 EDT,27.4,26.1,26.8,80.5,76.0,78.1,0.00,0.00,2.0,4.8,183.4,2.4,5.8,184.0,720,1003.06,1002.70,1002.92,2.6
HFAL,2018-07-05 12:00:00 EDT,28.6,27.5,28.0,76.2,72.9,74.6,0.00,0.00,2.4,5.4,194.1,2.7,6.2,195.0,828,1002.69,1002.18,1002.47,3.0
HFAL,2018-07-05 13:00:00 EDT,29.5,28.2,28.9,73.2,67.1,71.0,0.00,0.00,2.6,7.0,186.2,3.0,8.2,186.8,836,1002.19,1001.49,1001.79,3.0
HFAL,2018-07-05 14:00:00 EDT,30.4,29.2,29.8,67.9,62.1,65.5,0.00,0.00,3.4,8.3,184.7,3.9,9.0,185.4,883,1001.41,1000.80,1001.10,3.2
HFAL,2018-07-05 15:00:00 EDT,30.5,29.6,30.1,61.9,59.7,60.7,0.00,0.00,2.9,7.1,194.0,3.3,8.1,195.0,587,1000.69,1000.11,1000.33,2.1
HFAL,2018-07-05 16:00:00 EDT,31.0,29.2,30.1,66.8,57.2,61.5,0.00,0.00,1.4,5.6,223.6,1.7,6.0,227.5,454,1000.10,999.57,999.77,1.6
HFAL,2018-07-05 17:00:00 EDT,31.6,30.2,31.2,62.8,52.7,54.7,0.00,0.00,2.6,7.2,198.3,3.0,8.4,200.5,603,999.50,998.58,999.03,2.2
HFAL,2018-07-05 18:00:00 EDT,31.5,31.1,31.2,55.5,53.7,54.5,0.00,0.00,2.6,6.5,197.8,3.0,7.7,199.0,442,998.46,997.83,998.14,1.6
HFAL,2018-07-05 19:00:00 EDT,31.1,30.3,30.8,57.3,55.3,56.1,0.00,0.00,2.1,6.2,206.8,2.5,7.3,207.4,269,997.85,997.39,997.64,1.0
HFAL,2018-07-05 20:00:00 EDT,30.2,28.7,29.6,63.7,57.4,60.3,0.00,0.00,2.0,6.2,193.2,2.3,6.8,194.0,74,997.55,997.36,997.45,0.3
HFAL,2018-07-05 21:00:00 EDT,28.6,27.5,28.2,71.5,64.6,66.6,0.00,0.00,2.0,5.3,170.9,2.3,5.8,171.8,3,997.37,997.00,997.22,0.0
HFAL,2018-07-05 22:00:00 EDT,27.2,26.8,27.0,77.0,74.3,75.9,0.00,0.00,2.4,5.6,170.0,2.8,6.9,171.0,0,997.41,997.05,997.28,0.0
HFAL,2018-07-05 23:00:00 EDT,27.0,26.5,26.8,80.6,77.1,78.8,0.00,0.00,3.0,7.9,174.6,3.5,9.9,176.3,0,997.36,996.76,997.06,0.0
HFAL,2018-07-06 00:00:00 EDT,26.7,26.1,26.5,80.7,75.7,78.5,0.00,0.00,1.9,6.2,197.8,2.3,7.2,199.6,0,996.84,996.39,996.70,0.0
HFAL,2018-07-06 01:00:00 EDT,26.6,26.1,26.4,76.0,73.3,74.7,0.00,0.00,2.1,8.0,203.9,2.6,9.9,206.0,0,996.30,995.70,996.06,0.0
HFAL,2018-07-06 02:00:00 EDT,26.4,26.1,26.3,77.3,74.4,75.5,0.00,0.00,3.8,10.1,195.7,4.4,11.0,195.7,0,995.76,995.39,995.64,0.0
HFAL,2018-07-06 03:00:00 EDT,25.9,25.1,25.4,82.3,77.9,80.3,0.00,0.00,2.8,9.8,199.6,3.2,10.8,200.2,0,995.36,994.88,995.22,0.0
HFAL,2018-07-06 04:00:00 EDT,25.2,24.7,25.0,84.3,81.7,83.3,0.00,0.00,2.3,7.4,210.9,2.7,8.4,212.5,0,994.81,994.34,994.57,0.0
HFAL,2018-07-06 05:00:00 EDT,25.0,24.8,24.9,84.9,82.4,83.9,0.00,0.00,1.7,6.8,204.8,2.0,8.0,205.8,0,994.49,993.81,994.21,0.0
HFAL,2018-07-06 06:00:00 EDT,25.1,24.7,24.9,83.9,80.9,82.7,0.00,0.00,1.3,4.4,203.8,1.6,5.5,207.3,4,993.80,993.59,993.67,0.0
HFAL,2018-07-06 07:00:00 EDT,24.9,24.5,24.7,85.7,82.7,84.8,0.00,0.00,0.9,3.8,222.1,1.2,4.7,225.4,32,993.96,993.62,993.82,0.1
HFAL,2018-07-06 08:00:00 EDT,25.1,24.6,24.9,86.2,83.5,84.8,0.00,0.00,0.5,2.4,258.2,0.7,3.1,266.3,60,993.80,993.49,993.62,0.2
HFAL,2018-07-06 09:00:00 EDT,25.0,22.9,24.4,87.6,81.7,84.1,0.24,0.24,1.1,6.2,237.9,1.5,7.7,241.0,69,993.76,993.51,993.62,0.2
HFAL,2018-07-06 10:00:00 EDT,22.6,21.9,22.1,95.1,89.1,93.8,2.77,3.01,1.2,4.7,233.7,1.6,5.6,237.8,69,993.89,993.13,993.55,0.2
HFAL,2018-07-06 11:00:00 EDT,23.4,22.2,22.7,94.1,90.2,93.0,0.00,3.01,1.2,4.1,238.9,1.6,5.5,243.6,182,993.71,993.20,993.38,0.7
HFAL,2018-07-06 12:00:00 EDT,24.3,23.6,24.0,91.2,74.9,85.7,0.00,3.01,1.2,4.5,245.8,1.6,5.7,251.6,428,994.06,993.68,993.86,1.5
HFAL,2018-07-06 13:00:00 EDT,25.4,23.9,24.8,76.8,71.9,74.0,0.00,3.01,0.8,3.4,271.1,1.1,4.9,276.3,496,994.32,994.14,994.23,1.8
HFAL,2018-07-06 14:00:00 EDT,28.1,25.3,26.9,71.3,54.4,61.8,0.00,3.01,1.2,5.7,353.0,1.5,6.4,354.5,899,994.30,993.99,994.10,3.2
HFAL,2018-07-06 15:00:00 EDT,28.0,26.3,27.3,61.9,49.1,53.0,0.00,3.01,2.0,7.0,5.1,2.5,9.1,6.5,827,993.90,993.69,993.81,3.0
HFAL,2018-07-06 16:00:00 EDT,28.1,25.8,26.7,52.8,45.1,49.0,0.00,3.01,1.9,7.2,3.9,2.3,7.9,5.2,603,994.09,993.73,993.91,2.2
HFAL,2018-07-06 17:00:00 EDT,26.9,25.5,26.0,56.5,48.8,52.6,0.00,3.01,1.5,5.7,358.8,1.9,7.4,1.0,432,994.21,994.01,994.09,1.6
HFAL,2018-07-06 18:00:00 EDT,26.7,24.6,25.5,52.8,46.5,49.7,0.00,3.01,1.6,6.6,357.4,2.0,6.9,359.5,387,994.59,994.25,994.42,1.4
HFAL,2018-07-06 19:00:00 EDT,24.2,21.9,23.3,52.2,47.1,49.5,0.00,3.01,1.8,6.6,3.4,2.3,8.1,5.1,189,995.44,994.57,994.97,0.7
