station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],precip_local [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],solar_insolation_total [MJ/m^2]
HFAL,2017-07-01 22:00:00 EDT,23.2,22.6,23.0,94.4,91.5,93.1,0.00,0.97,0.6,2.5,176.1,0.8,3.0,177.1,0,989.18,988.77,988.93,0.0
HFAL,2017-07-01 23:00:00 EDT,22.6,21.5,22.0,96.8,93.6,95.7,0.00,0.97,0.6,2.9,188.5,0.7,3.6,188.3,0,989.65,989.16,989.36,0.0
HFAL,2017-07-02 00:00:00 EDT,22.3,22.0,22.2,93.0,88.2,91.0,0.00,0.97,1.2,4.3,209.0,1.4,5.0,211.7,0,989.69,989.35,989.50,0.0
HFAL,2017-07-02 01:00:00 EDT,22.1,21.7,21.8,91.0,88.3,89.9,0.00,0.00,1.0,3.6,217.0,1.2,4.4,217.4,0,989.80,989.42,989.63,0.0
HFAL,2017-07-02 02:00:00 EDT,21.7,19.6,20.8,95.7,85.8,89.8,0.00,0.00,0.7,3.2,192.2,0.9,3.7,193.2,0,989.71,989.35,989.52,0.0
HFAL,2017-07-02 03:00:00 EDT,20.7,19.5,20.0,96.0,86.5,92.2,0.00,0.00,1.0,2.8,196.0,1.2,3.5,197.0,0,989.87,989.67,989.80,0.0
HFAL,2017-07-02 04:00:00 EDT,20.4,19.1,19.8,92.4,87.8,90.4,0.00,0.00,0.4,1.4,216.7,0.5,1.9,216.4,0,989.81,989.68,989.74,0.0
HFAL,2017-07-02 05:00:00 EDT,18.8,18.1,18.4,97.1,93.5,95.8,0.00,0.00,0.3,1.6,161.3,0.4,1.9,157.7,0,990.53,989.73,990.14,0.0
HFAL,2017-07-02 06:00:00 EDT,18.4,17.6,18.1,97.2,94.3,96.0,0.00,0.00,0.5,1.8,196.5,0.7,2.2,196.2,4,991.32,990.54,990.92,0.0
HFAL,2017-07-02 07:00:00 EDT,19.5,18.2,19.2,94.7,89.7,90.9,0.00,0.00,0.7,2.0,218.0,0.8,2.9,219.5,22,992.08,991.52,991.80,0.1
HFAL,2017-07-02 08:00:00 EDT,21.3,19.5,20.2,89.3,79.9,87.5,0.00,0.00,0.4,1.7,229.0,0.5,1.9,239.2,127,992.59,992.17,992.41,0.5
HFAL,2017-07-02 09:00:00 EDT,23.1,21.6,22.3,80.0,71.8,75.2,0.00,0.00,0.4,1.3,7.2,0.6,1.8,8.2,457,992.73,992.62,992.67,1.6
HFAL,2017-07-02 10:00:00 EDT,24.3,23.1,23.7,70.2,66.8,68.3,0.00,0.00,0.6,2.5,281.8,0.8,2.7,290.5,614,992.71,992.50,992.61,2.2
HFAL,2017-07-02 11:00:00 EDT,25.6,24.2,24.9,67.2,60.5,63.8,0.00,0.00,0.9,3.0,229.6,1.2,3.7,234.1,752,992.56,992.41,992.49,2.7
HFAL,2017-07-02 12:00:00 EDT,27.2,25.6,26.2,63.8,56.4,60.0,0.00,0.00,1.1,5.0,218.4,1.3,5.9,221.1,757,992.57,992.24,992.40,2.7
HFAL,2017-07-02 13:00:00 EDT,27.9,26.8,27.4,57.5,48.1,53.5,0.00,0.00,1.4,4.8,236.0,1.8,6.5,240.1,882,992.30,991.90,992.15,3.2
HFAL,2017-07-02 14:00:00 EDT,28.4,27.8,28.1,51.9,46.2,47.8,0.00,0.00,1.6,6.0,234.4,2.0,7.0,239.3,894,991.94,991.70,991.83,3.2
HFAL,2017-07-02 15:00:00 EDT,29.2,28.3,28.8,49.3,44.6,47.2,0.00,0.00,1.2,5.6,234.8,1.6,6.4,239.1,868,991.70,991.45,991.58,3.1
HFAL,2017-07-02 16:00:00 EDT,29.2,27.7,28.7,49.5,43.8,45.4,0.00,0.00,1.1,5.5,235.9,1.4,5.3,239.8,590,991.48,991.13,991.30,2.1
HFAL,2017-07-02 17:00:00 EDT,28.1,26.6,27.4,59.3,48.1,52.9,0.00,0.00,0.8,3.1,226.7,1.0,3.1,229.0,307,991.08,990.77,990.91,1.1
HFAL,2017-07-02 18:00:00 EDT,28.0,27.5,27.8,53.4,50.8,52.2,0.00,0.00,1.3,3.5,223.4,1.5,3.9,226.4,452,990.76,990.36,990.56,1.6
HFAL,2017-07-02 19:00:00 EDT,27.9,25.2,27.2,68.5,51.5,56.6,0.00,0.00,0.7,2.8,202.2,0.8,3.3,206.9,216,990.67,990.39,990.49,0.8
HFAL,2017-07-02 20:00:00 EDT,25.8,22.4,24.3,76.6,63.2,67.9,0.00,0.00,1.1,4.8,20.1,1.4,5.7,22.7,18,991.70,990.73,991.06,0.1
HFAL,2017-07-02 21:00:00 EDT,21.7,19.8,20.5,92.8,80.7,89.9,0.20,0.20,0.9,2.5,119.7,1.1,3.0,115.0,4,991.76,991.43,991.58,0.0
HFAL,2017-07-02 22:00:00 EDT,20.2,19.2,19.7,94.4,90.4,93.3,0.00,0.20,0.9,2.4,154.2,1.1,2.7,156.4,0,992.21,991.78,991.99,0.0
HFAL,2017-07-02 23:00:00 EDT,20.2,19.4,19.9,92.9,89.5,91.3,0.00,0.20,0.6,1.8,166.0,0.8,2.2,165.3,0,992.31,992.04,992.15,0.0
HFAL,2017-07-03 00:00:00 EDT,19.6,18.2,19.1,91.4,88.0,89.6,0.00,0.20,0.6,1.7,184.1,0.8,2.1,182.6,0,992.12,991.97,992.04,0.0
HFAL,2017-07-03 01:00:00 EDT,19.0,18.1,18.5,92.9,87.0,90.5,0.00,0.00,0.8,2.3,167.5,1.0,3.1,168.7,0,992.09,991.95,992.02,0.0
HFAL,2017-07-03 02:00:00 EDT,19.1,17.8,18.7,88.7,84.6,86.6,0.00,0.00,0.8,2.8,205.3,0.9,3.2,204.3,0,991.92,991.62,991.78,0.0
HFAL,2017-07-03 03:00:00 EDT,19.6,18.8,19.3,89.2,84.1,86.1,0.00,0.00,0.8,2.8,218.2,1.0,3.2,219.6,0,991.56,991.25,991.41,0.0
HFAL,2017-07-03 04:00:00 EDT,20.3,19.3,19.9,85.6,79.7,82.5,0.00,0.00,1.3,4.0,196.5,1.5,4.4,197.9,0,991.36,991.19,991.28,0.0
HFAL,2017-07-03 05:00:00 EDT,20.0,17.6,18.6,93.2,80.7,87.7,0.00,0.00,0.8,2.9,219.0,1.0,3.2,221.6,0,991.60,991.30,991.44,0.0
HFAL,2017-07-03 06:00:00 EDT,18.8,16.8,17.6,94.6,86.8,91.5,0.00,0.00,0.6,2.7,221.8,0.8,3.4,228.0,9,991.74,991.48,991.56,0.0
HFAL,2017-07-03 07:00:00 EDT,18.6,17.1,17.7,95.1,90.3,93.6,0.00,0.00,0.2,0.8,94.6,0.4,1.2,100.7,61,992.23,991.79,992.04,0.2
HFAL,2017-07-03 08:00:00 EDT,19.2,18.4,18.8,91.5,81.6,88.0,0.00,0.00,0.4,1.5,319.7,0.6,1.9,334.8,147,992.55,992.09,992.34,0.5
HFAL,2017-07-03 09:00:00 EDT,22.0,19.4,20.4,83.2,74.5,78.9,0.00,0.00,0.4,1.6,210.2,0.6,2.0,201.6,357,992.70,992.48,992.62,1.3
HFAL,2017-07-03 10:00:00 EDT,23.5,22.3,22.7,71.1,64.7,67.6,0.00,0.00,0.6,2.4,272.0,0.8,2.7,275.5,514,992.87,992.59,992.72,1.8
HFAL,2017-07-03 11:00:00 EDT,24.7,23.3,24.1,69.7,62.5,66.7,0.00,0.00,0.8,3.1,190.8,1.1,3.9,192.9,655,992.84,992.57,992.73,2.4
HFAL,2017-07-03 12:00:00 EDT,26.2,25.2,25.7,62.5,52.1,55.8,0.00,0.00,1.1,4.1,248.2,1.4,5.2,256.7,874,992.54,992.32,992.42,3.1
HFAL,2017-07-03 13:00:00 EDT,27.2,25.9,26.5,55.2,46.5,52.7,0.00,0.00,1.2,4.7,306.1,1.6,5.7,309.1,887,992.28,991.98,992.15,3.2
HFAL,2017-07-03 14:00:00 EDT,27.4,25.7,26.3,56.8,47.5,52.5,0.00,0.00,1.0,3.9,352.7,1.3,4.3,348.5,625,992.12,991.83,991.95,2.3
HFAL,2017-07-03 15:00:00 EDT,28.1,26.5,27.6,46.9,39.5,43.6,0.00,0.00,1.3,5.1,237.2,1.7,6.2,242.1,853,991.89,991.74,991.82,3.1
HFAL,2017-07-03 16:00:00 EDT,27.7,26.6,27.4,47.7,41.4,44.3,0.00,0.00,1.0,4.4,242.4,1.4,5.2,248.7,724,992.15,991.88,991.99,2.6
HFAL,2017-07-03 17:00:00 EDT,27.7,26.9,27.4,45.7,39.7,42.4,0.00,0.00,1.2,4.2,242.7,1.5,5.9,245.4,595,992.03,991.92,991.97,2.1
HFAL,2017-07-03 18:00:00 EDT,27.4,27.0,27.2,44.5,39.7,41.8,0.00,0.00,1.0,4.8,267.4,1.4,5.9,273.7,477,991.97,991.74,991.89,1.7
HFAL,2017-07-03 19:00:00 EDT,26.6,25.7,26.1,47.7,42.4,44.8,0.00,0.00,0.4,2.8,279.8,0.7,3.4,284.6,298,992.00,991.85,991.93,1.1
HFAL,2017-07-03 20:00:00 EDT,26.0,24.1,24.9,57.0,43.0,49.2,0.00,0.00,0.2,2.1,20.5,0.4,2.5,37.5,80,992.78,992.01,992.41,0.3
HFAL,2017-07-03 21:00:00 EDT,24.2,20.9,22.1,64.7,53.3,59.9,0.00,0.00,0.5,1.4,149.3,0.6,1.7,146.7,6,993.26,992.78,992.99,0.0
HFAL,2017-07-03 22:00:00 EDT,22.5,19.7,21.3,63.9,54.9,58.9,0.00,0.00,0.5,1.7,154.1,0.7,2.2,141.6,0,994.10,993.26,993.65,0.0
HFAL,2017-07-03 23:00:00 EDT,21.2,19.8,20.5,63.8,58.8,60.8,0.00,0.00,0.4,1.3,142.4,0.6,1.8,146.6,0,994.33,994.14,994.22,0.0
HFAL,2017-07-04 00:00:00 EDT,20.0,19.0,19.5,68.4,62.8,66.0,0.00,0.00,0.6,1.4,103.3,0.7,1.6,99.8,0,994.35,994.16,994.28,0.0
HFAL,2017-07-04 01:00:00 EDT,19.3,18.2,18.7,76.0,68.7,71.3,0.00,0.00,0.4,1.2,146.3,0.6,1.5,145.6,0,994.44,994.21,994.31,0.0
HFAL,2017-07-04 02:00:00 EDT,18.5,17.6,18.0,80.5,72.2,77.2,0.00,0.00,0.5,2.1,204.5,0.7,2.8,203.6,0,994.45,994.34,994.40,0.0
HFAL,2017-07-04 03:00:00 EDT,18.2,17.5,17.9,80.6,75.4,78.3,0.00,0.00,1.0,2.5,208.7,1.1,3.2,210.1,0,994.38,994.20,994.28,0.0
HFAL,2017-07-04 04:00:00 EDT,18.0,16.1,17.1,85.5,76.0,79.6,0.00,0.00,0.8,2.4,209.2,1.0,2.6,210.3,0,994.32,994.22,994.26,0.0
HFAL,2017-07-04 05:00:00 EDT,16.7,15.2,15.8,90.8,84.5,87.7,0.00,0.00,1.0,2.3,176.3,1.2,2.6,176.0,0,994.92,994.32,994.60,0.0
HFAL,2017-07-04 06:00:00 EDT,16.8,15.5,16.1,86.5,77.3,81.5,0.00,0.00,0.6,2.3,186.5,0.8,2.6,189.0,6,995.37,994.90,995.05,0.0
HFAL,2017-07-04 07:00:00 EDT,16.2,15.3,15.8,85.5,81.8,84.3,0.00,0.00,0.2,1.0,250.0,0.3,1.5,253.1,30,996.08,995.51,995.77,0.1
HFAL,2017-07-04 08:00:00 EDT,17.8,16.2,17.0,84.6,74.2,81.1,0.00,0.00,0.8,2.4,243.8,1.0,2.5,250.9,128,996.65,996.15,996.37,0.5
HFAL,2017-07-04 09:00:00 EDT,20.0,18.0,19.1,73.9,64.6,68.6,0.00,0.00,0.5,1.9,252.5,0.7,2.4,260.4,431,996.94,996.78,996.89,1.6
HFAL,2017-07-04 10:00:00 EDT,22.2,20.2,21.1,64.6,56.6,59.9,0.00,0.00,0.6,2.1,341.4,0.9,2.6,346.3,635,996.91,996.82,996.85,2.3
HFAL,2017-07-04 11:00:00 EDT,22.9,22.0,22.4,57.6,53.0,55.6,0.00,0.00,1.2,3.3,26.2,1.5,3.8,27.7,765,996.84,996.59,996.67,2.8
HFAL,2017-07-04 12:00:00 EDT,24.4,22.9,23.5,56.1,50.5,54.0,0.00,0.00,1.1,3.2,75.3,1.4,4.8,71.0,846,996.61,996.39,996.50,3.0
HFAL,2017-07-04 13:00:00 EDT,24.8,24.0,24.4,53.8,49.6,51.2,0.00,0.00,1.2,4.1,25.8,1.5,4.8,29.0,883,996.37,995.95,996.21,3.2
HFAL,2017-07-04 14:00:00 EDT,25.2,23.9,24.7,54.3,49.5,51.4,0.00,0.00,1.2,5.6,12.4,1.5,6.4,14.9,813,995.93,995.66,995.76,2.9
HFAL,2017-07-04 15:00:00 EDT,25.6,24.3,25.1,53.5,47.2,50.3,0.00,0.00,1.6,6.0,23.5,2.0,7.0,24.4,810,995.67,995.44,995.55,2.9
HFAL,2017-07-04 16:00:00 EDT,26.1,25.2,25.7,51.1,47.7,49.0,0.00,0.00,1.2,4.2,16.2,1.5,4.9,19.9,762,995.61,995.40,995.50,2.7
HFAL,2017-07-04 17:00:00 EDT,26.2,24.9,25.7,52.0,45.2,48.3,0.00,0.00,0.8,3.2,31.7,1.1,3.9,34.0,574,995.63,995.41,995.49,2.1
HFAL,2017-07-04 18:00:00 EDT,25.7,24.2,24.9,60.8,46.5,51.3,0.00,0.00,0.6,1.8,11.5,0.8,2.5,13.4,283,995.37,995.23,995.31,1.0
HFAL,2017-07-04 19:00:00 EDT,25.7,22.9,24.7,65.0,46.1,51.9,0.00,0.00,0.5,1.9,83.9,0.8,2.4,82.2,229,995.52,995.21,995.33,0.8
HFAL,2017-07-04 20:00:00 EDT,23.3,21.2,22.3,70.7,61.9,66.6,0.00,0.00,0.3,1.2,156.1,0.6,1.9,152.0,59,996.11,995.54,995.87,0.2
HFAL,2017-07-04 21:00:00 EDT,21.0,20.2,20.5,71.5,61.8,66.6,0.00,0.00,0.9,1.4,151.6,1.0,2.0,151.1,7,996.59,996.12,996.30,0.0
HFAL,2017-07-04 22:00:00 EDT,21.1,20.2,20.7,63.9,57.6,60.4,0.00,0.00,0.8,1.5,127.4,0.8,1.5,125.7,0,997.46,996.64,997.01,0.0
HFAL,2017-07-04 23:00:00 EDT,20.4,18.9,19.5,78.1,67.5,74.3,0.00,0.00,0.5,1.4,131.7,0.6,1.4,130.5,0,997.76,997.53,997.69,0.0
HFAL,2017-07-05 00:00:00 EDT,19.1,18.2,18.7,81.0,76.2,78.2,0.00,0.00,0.7,1.7,204.8,0.8,2.0,206.9,0,998.03,997.74,997.90,0.0
HFAL,2017-07-05 01:00:00 EDT,18.9,17.8,18.2,81.7,77.9,79.9,0.00,0.00,0.7,2.1,214.4,0.8,2.6,216.7,0,997.99,997.87,997.94,0.0
HFAL,2017-07-05 02:00:00 EDT,17.9,16.8,17.5,85.9,82.3,84.1,0.00,0.00,0.6,1.9,213.1,0.7,2.1,217.2,0,998.04,997.91,997.97,0.0
HFAL,2017-07-05 03:00:00 EDT,16.9,16.2,16.5,88.9,86.8,88.1,0.00,0.00,0.3,1.1,216.0,0.5,1.6,217.0,0,998.14,997.94,998.02,0.0
HFAL,2017-07-05 04:00:00 EDT,16.4,15.6,16.1,90.3,87.6,88.8,0.00,0.00,0.7,2.5,191.4,0.9,3.1,186.0,0,998.32,998.15,998.23,0.0
HFAL,2017-07-05 05:00:00 EDT,15.7,14.9,15.3,92.4,90.1,91.3,0.00,0.00,0.5,2.3,200.8,0.7,2.6,200.1,0,998.69,998.31,998.48,0.0
HFAL,2017-07-05 06:00:00 EDT,15.9,14.8,15.2,93.3,82.3,88.7,0.00,0.00,0.7,2.9,149.2,0.8,3.2,154.7,5,999.35,998.72,999.05,0.0
HFAL,2017-07-05 07:00:00 EDT,15.7,15.0,15.4,89.9,86.0,88.3,0.00,0.00,0.5,2.0,194.1,0.7,2.2,207.7,22,1000.01,999.37,999.66,0.1
HFAL,2017-07-05 08:00:00 EDT,17.3,15.4,16.3,89.9,81.0,87.1,0.00,0.00,0.2,1.4,351.6,0.3,1.8,359.3,123,1000.61,1000.09,1000.40,0.4
HFAL,2017-07-05 09:00:00 EDT,19.9,17.8,19.1,79.0,67.2,71.1,0.00,0.00,0.4,2.5,21.0,0.6,3.3,23.4,459,1001.07,1000.67,1000.93,1.7
HFAL,2017-07-05 10:00:00 EDT,22.0,19.7,20.8,74.2,63.6,67.6,0.00,0.00,0.8,2.3,12.2,1.1,2.7,10.3,568,1001.02,1000.91,1000.98,2.0
HFAL,2017-07-05 11:00:00 EDT,24.1,22.3,23.1,64.1,53.0,57.6,0.00,0.00,1.0,2.6,19.6,1.2,3.1,22.8,756,1000.89,1000.69,1000.77,2.7
HFAL,2017-07-05 12:00:00 EDT,25.1,23.9,24.6,54.5,47.3,51.6,0.00,0.00,1.3,4.0,29.2,1.7,4.6,32.1,851,1000.82,1000.59,1000.76,3.1
HFAL,2017-07-05 13:00:00 EDT,26.0,25.2,25.7,48.5,44.3,46.7,0.00,0.00,1.0,3.2,148.7,1.3,4.4,140.5,912,1000.53,999.99,1000.24,3.3
HFAL,2017-07-05 14:00:00 EDT,27.0,25.6,26.5,47.0,41.6,44.3,0.00,0.00,0.9,3.9,153.8,1.1,4.8,151.8,809,999.94,999.56,999.75,2.9
HFAL,2017-07-05 15:00:00 EDT,27.3,26.1,26.7,47.8,42.4,44.0,0.00,0.00,1.4,4.3,193.5,1.7,5.6,193.8,676,999.50,999.28,999.40,2.4
HFAL,2017-07-05 16:00:00 EDT,27.6,26.0,26.7,47.4,41.9,44.4,0.00,0.00,1.5,4.4,180.7,1.9,5.6,180.7,493,999.31,999.04,999.14,1.8
HFAL,2017-07-05 17:00:00 EDT,27.5,25.8,26.5,52.9,44.1,48.2,0.00,0.00,1.4,4.1,189.5,1.7,4.9,191.4,413,999.02,998.56,998.72,1.5
HFAL,2017-07-05 18:00:00 EDT,26.8,25.5,25.9,53.2,49.2,51.3,0.00,0.00,1.3,3.2,176.4,1.6,3.9,176.0,251,998.63,998.39,998.48,0.9
HFAL,2017-07-05 19:00:00 EDT,26.4,25.0,25.7,54.9,49.0,51.4,0.00,0.00,1.3,3.9,178.6,1.5,4.2,179.8,208,998.44,998.22,998.30,0.7
HFAL,2017-07-05 20:00:00 EDT,25.3,23.6,24.3,59.2,52.6,56.9,0.00,0.00,1.8,4.2,173.4,2.1,5.2,174.9,47,998.40,998.28,998.34,0.2
HFAL,2017-07-05 21:00:00 EDT,23.5,22.8,23.1,61.0,58.4,60.1,0.00,0.00,2.4,5.4,175.2,2.8,6.8,176.5,5,998.70,998.35,998.47,0.0
HFAL,2017-07-05 22:00:00 EDT,22.8,22.2,22.5,57.9,55.8,56.7,0.00,0.00,3.1,6.1,173.1,3.7,7.3,174.6,0,999.35,998.70,999.05,0.0
HFAL,2017-07-05 23:00:00 EDT,22.2,21.6,22.0,57.4,55.1,56.0,0.00,0.00,2.1,5.7,178.9,2.5,7.1,180.4,0,999.67,999.37,999.55,0.0
HFAL,2017-07-06 00:00:00 EDT,21.7,21.0,21.3,56.8,55.4,56.1,0.00,0.00,1.6,4.8,191.5,1.9,6.9,193.4,0,999.45,999.16,999.28,0.0
HFAL,2017-07-06 01:00:00 EDT,21.0,18.8,19.5,65.0,56.4,61.8,0.00,0.00,0.4,2.5,191.3,0.6,2.9,191.9,0,999.17,999.07,999.14,0.0
HFAL,2017-07-06 02:00:00 EDT,18.8,17.7,18.3,66.8,62.9,64.7,0.00,0.00,0.6,1.9,136.5,0.8,2.3,138.9,0,998.95,998.76,998.84,0.0
HFAL,2017-07-06 03:00:00 EDT,19.1,17.4,18.5,65.7,57.9,60.9,0.00,0.00,0.9,2.1,167.2,1.0,2.4,168.4,0,998.77,998.40,998.60,0.0
HFAL,2017-07-06 04:00:00 EDT,18.7,17.9,18.4,62.4,58.0,59.9,0.00,0.00,1.1,2.2,171.1,1.3,2.8,172.1,0,998.47,998.01,998.25,0.0
HFAL,2017-07-06 05:00:00 EDT,18.5,17.7,18.2,64.2,59.4,61.8,0.00,0.00,1.1,2.1,174.4,1.3,2.5,175.4,0,998.15,998.00,998.06,0.0
HFAL,2017-07-06 06:00:00 EDT,18.4,17.0,17.6,69.8,62.4,66.7,0.00,0.00,0.7,1.7,162.1,0.8,1.8,164.7,11,998.08,997.85,997.96,0.0
HFAL,2017-07-06 07:00:00 EDT,18.7,16.9,17.8,75.7,67.9,71.0,0.00,0.00,0.8,2.7,160.2,0.9,3.1,160.7,50,998.06,998.00,998.03,0.2
HFAL,2017-07-06 08:00:00 EDT,19.7,18.8,19.4,68.5,64.1,66.4,0.00,0.00,1.2,2.6,178.2,1.4,3.5,179.0,106,998.29,997.95,998.11,0.4
HFAL,2017-07-06 09:00:00 EDT,20.2,19.7,19.9,76.7,68.6,72.6,0.00,0.00,0.6,2.6,201.7,0.8,3.0,206.0,187,998.37,998.19,998.27,0.7
HFAL,2017-07-06 10:00:00 EDT,21.8,20.1,21.1,74.1,69.9,71.3,0.00,0.00,1.1,3.5,194.0,1.4,4.7,193.7,441,998.20,998.09,998.16,1.6
HFAL,2017-07-06 11:00:00 EDT,21.9,21.5,21.7,69.3,67.0,68.4,0.00,0.00,2.1,4.8,199.9,2.4,5.8,200.7,549,998.19,998.07,998.15,2.0
HFAL,2017-07-06 12:00:00 EDT,23.1,22.2,22.7,69.3,62.4,65.1,0.00,0.00,1.5,5.0,198.5,1.7,5.4,199.8,547,998.01,997.44,997.75,2.0
HFAL,2017-07-06 13:00:00 EDT,24.1,23.3,23.7,62.0,53.9,58.9,0.00,0.00,2.2,6.3,189.4,2.6,7.2,190.5,698,997.41,996.88,997.07,2.5
HFAL,2017-07-06 14:00:00 EDT,25.0,23.6,24.3,58.3,55.7,56.9,0.00,0.00,2.3,6.2,200.3,2.7,7.6,201.8,680,996.77,996.32,996.59,2.4
HFAL,2017-07-06 15:00:00 EDT,25.2,24.3,24.8,61.6,53.0,56.7,0.00,0.00,1.5,4.7,203.0,1.8,6.4,204.6,510,996.28,995.69,996.01,1.8
HFAL,2017-07-06 16:00:00 EDT,25.1,24.1,24.7,58.8,54.2,56.2,0.00,0.00,1.4,5.4,197.9,1.7,5.9,199.0,386,995.60,995.02,995.38,1.4
HFAL,2017-07-06 17:00:00 EDT,24.3,23.7,24.0,60.6,58.1,59.6,0.00,0.00,1.5,4.3,183.7,1.9,5.3,184.8,381,994.99,994.51,994.81,1.4
HFAL,2017-07-06 18:00:00 EDT,24.8,23.4,24.1,61.4,57.5,59.3,0.00,0.00,1.7,4.6,175.4,2.0,5.6,176.6,340,994.50,994.03,994.23,1.2
HFAL,2017-07-06 19:00:00 EDT,23.3,22.9,23.1,62.3,60.7,61.6,0.00,0.00,1.2,3.1,178.1,1.4,4.1,178.8,176,994.11,993.71,993.88,0.6
HFAL,2017-07-06 20:00:00 EDT,22.9,21.4,22.1,64.2,60.9,62.5,0.00,0.00,1.3,3.6,174.6,1.6,4.4,175.9,74,993.73,993.46,993.62,0.3
