station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],precip_local [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],solar_insolation_total [MJ/m^2]
HFAL,2017-12-01 16:00:00 EST,6.7,5.6,6.1,58.1,54.0,55.9,0.00,0.10,1.2,4.7,342.3,1.5,5.5,345.1,48,999.38,998.87,999.09,0.2
HFAL,2017-12-01 17:00:00 EST,5.6,4.6,5.0,62.0,58.0,60.3,0.00,0.10,0.4,2.3,287.2,0.6,3.4,293.2,5,1000.11,999.45,999.81,0.0
HFAL,2017-12-01 18:00:00 EST,4.8,3.9,4.5,64.6,61.3,62.3,0.00,0.10,0.4,2.0,248.0,0.5,2.2,249.7,0,1000.67,1000.17,1000.45,0.0
HFAL,2017-12-01 19:00:00 EST,4.0,3.6,3.8,66.0,62.3,64.7,0.00,0.10,0.5,2.4,234.3,0.7,3.4,236.5,0,1001.01,1000.74,1000.82,0.0
HFAL,2017-12-01 20:00:00 EST,3.6,3.0,3.4,68.5,64.8,66.5,0.00,0.10,1.1,2.6,216.0,1.2,3.0,218.5,0,1001.51,1001.09,1001.33,0.0
HFAL,2017-12-01 21:00:00 EST,3.5,2.3,3.0,71.7,67.0,69.1,0.00,0.10,0.7,1.8,206.0,0.9,2.1,207.0,0,1001.76,1001.60,1001.68,0.0
HFAL,2017-12-01 22:00:00 EST,3.0,2.1,2.5,72.1,69.7,70.6,0.00,0.10,0.2,1.2,104.5,0.4,1.5,122.1,0,1002.07,1001.76,1001.98,0.0
HFAL,2017-12-01 23:00:00 EST,2.8,1.6,2.2,73.3,68.3,71.2,0.00,0.10,0.6,1.6,86.9,0.8,2.0,86.6,0,1002.02,1001.72,1001.91,0.0
HFAL,2017-12-02 00:00:00 EST,2.1,-0.5,0.9,82.5,70.5,75.6,0.00,0.10,0.3,1.7,92.7,0.4,2.0,96.4,0,1001.87,1001.55,1001.67,0.0
HFAL,2017-12-02 01:00:00 EST,0.7,-0.5,0.0,83.4,79.2,81.6,0.00,0.00,0.2,0.9,142.6,0.3,1.1,149.4,0,1001.77,1001.19,1001.44,0.0
HFAL,2017-12-02 02:00:00 EST,-0.3,-1.5,-1.0,88.0,81.0,85.6,0.00,0.00,1.2,3.1,206.3,1.3,3.5,210.0,0,1002.10,1001.47,1001.93,0.0
HFAL,2017-12-02 03:00:00 EST,-0.0,-2.4,-1.1,91.5,82.2,85.7,0.00,0.00,0.8,2.5,200.8,1.0,3.0,205.3,0,1002.73,1002.17,1002.47,0.0
HFAL,2017-12-02 04:00:00 EST,-0.3,-1.7,-0.8,90.0,82.3,85.7,0.00,0.00,1.0,2.8,210.4,1.1,3.3,213.1,0,1002.69,1002.48,1002.60,0.0
HFAL,2017-12-02 05:00:00 EST,-0.7,-1.7,-1.1,87.6,82.9,85.9,0.00,0.00,0.2,1.0,209.4,0.3,1.4,211.2,0,1002.40,1002.07,1002.21,0.0
HFAL,2017-12-02 06:00:00 EST,-0.5,-2.4,-1.4,92.0,83.9,88.2,0.00,0.00,0.7,2.4,192.5,0.8,2.8,196.0,0,1002.58,1002.19,1002.43,0.0
HFAL,2017-12-02 07:00:00 EST,-0.8,-1.9,-1.4,90.1,86.0,88.0,0.00,0.00,0.1,0.6,215.9,0.2,0.7,207.4,1,1002.62,1002.22,1002.39,0.0
HFAL,2017-12-02 08:00:00 EST,-1.5,-2.6,-2.1,93.0,88.3,91.2,0.00,0.00,0.1,0.8,150.1,0.2,0.9,152.2,27,1002.64,1002.25,1002.48,0.1
HFAL,2017-12-02 09:00:00 EST,-0.1,-1.2,-0.5,88.7,82.2,84.9,0.00,0.00,0.3,1.2,203.7,0.5,1.6,203.8,81,1002.78,1002.62,1002.66,0.3
HFAL,2017-12-02 10:00:00 EST,0.3,-1.1,-0.5,89.5,84.9,87.4,0.00,0.00,0.2,0.8,2.2,0.4,1.4,1.2,162,1002.99,1002.75,1002.86,0.6
HFAL,2017-12-02 11:00:00 EST,3.4,0.1,1.6,85.9,72.6,79.1,0.00,0.00,0.3,0.8,333.2,0.5,1.1,337.0,320,1003.00,1002.17,1002.64,1.2
HFAL,2017-12-02 12:00:00 EST,5.1,3.4,4.2,71.0,62.0,66.1,0.00,0.00,0.6,1.8,322.4,0.9,2.0,327.1,337,1002.05,1001.02,1001.53,1.2
HFAL,2017-12-02 13:00:00 EST,5.4,5.0,5.2,63.0,59.8,61.6,0.00,0.00,0.6,2.7,329.3,0.9,3.5,329.8,214,1000.96,1000.21,1000.55,0.8
HFAL,2017-12-02 14:00:00 EST,5.7,5.4,5.5,59.9,57.2,58.6,0.10,0.10,0.8,3.0,183.5,1.1,3.5,185.1,225,1000.17,999.94,1000.02,0.8
HFAL,2017-12-02 15:00:00 EST,5.5,5.2,5.3,61.1,59.1,60.2,0.00,0.10,0.8,2.9,159.5,1.1,3.4,160.2,99,1000.36,1000.06,1000.20,0.4
HFAL,2017-12-02 16:00:00 EST,5.2,4.6,4.9,63.9,60.0,62.3,0.00,0.10,0.7,2.0,155.8,0.9,2.4,155.2,44,1000.41,1000.23,1000.34,0.2
HFAL,2017-12-02 17:00:00 EST,4.6,3.5,3.9,70.0,64.6,67.8,0.00,0.10,0.4,1.3,167.5,0.5,1.8,165.9,4,1000.38,1000.27,1000.31,0.0
HFAL,2017-12-02 18:00:00 EST,3.5,2.9,3.2,76.5,69.5,72.7,0.00,0.10,0.2,0.9,128.9,0.4,1.2,129.2,0,1000.36,1000.10,1000.18,0.0
HFAL,2017-12-02 19:00:00 EST,4.1,3.0,3.5,74.8,66.9,71.2,0.00,0.10,0.5,2.3,158.9,0.7,3.0,160.5,0,1000.07,999.24,999.66,0.0
HFAL,2017-12-02 20:00:00 EST,4.2,2.7,3.7,74.2,65.3,68.6,0.00,0.10,1.2,4.4,151.5,1.5,6.0,153.6,0,999.55,998.53,998.97,0.0
HFAL,2017-12-02 21:00:00 EST,2.6,2.1,2.4,77.1,74.3,75.6,0.07,0.17,0.7,1.4,198.4,0.9,1.7,201.0,0,1000.31,999.89,1000.19,0.0
HFAL,2017-12-02 22:00:00 EST,2.6,1.5,2.1,79.6,74.2,76.3,0.00,0.17,0.6,1.8,189.3,0.8,2.0,191.1,0,1000.28,1000.19,1000.23,0.0
HFAL,2017-12-02 23:00:00 EST,2.2,1.4,1.9,78.8,75.1,76.6,0.00,0.17,0.3,0.9,136.0,0.5,1.0,143.3,0,1000.45,1000.19,1000.31,0.0
HFAL,2017-12-03 00:00:00 EST,1.6,0.8,1.3,82.5,78.3,80.4,0.00,0.17,0.2,1.4,190.3,0.3,1.5,189.4,0,1000.46,999.79,1000.16,0.0
HFAL,2017-12-03 01:00:00 EST,1.0,0.0,0.3,85.3,81.5,83.6,0.00,0.00,0.4,1.4,177.1,0.5,1.8,180.5,0,999.87,999.55,999.73,0.0
HFAL,2017-12-03 02:00:00 EST,0.8,0.3,0.5,86.8,83.2,84.5,0.00,0.00,0.4,1.4,188.3,0.5,1.8,189.5,0,999.53,999.32,999.45,0.0
HFAL,2017-12-03 03:00:00 EST,1.2,-0.0,0.7,86.0,84.3,85.1,0.00,0.00,0.5,1.3,187.1,0.7,1.5,189.0,0,999.48,999.17,999.31,0.0
HFAL,2017-12-03 04:00:00 EST,1.6,1.2,1.4,85.5,81.7,83.8,0.00,0.00,0.2,1.2,205.3,0.3,1.6,199.1,0,999.38,998.86,999.13,0.0
HFAL,2017-12-03 05:00:00 EST,1.5,0.2,0.7,90.2,82.1,87.2,0.00,0.00,0.1,0.5,223.7,0.2,0.7,223.0,0,999.04,998.81,998.94,0.0
HFAL,2017-12-03 06:00:00 EST,0.9,0.7,0.8,87.4,84.4,85.7,0.00,0.00,0.3,1.7,189.9,0.4,2.0,190.7,0,999.01,998.87,998.93,0.0
HFAL,2017-12-03 07:00:00 EST,1.6,0.9,1.1,86.5,83.1,84.8,0.00,0.00,0.1,1.0,189.9,0.2,1.3,179.3,0,999.30,998.95,999.11,0.0
HFAL,2017-12-03 08:00:00 EST,1.9,1.4,1.6,86.3,81.5,83.9,0.00,0.00,0.3,1.4,206.4,0.5,1.5,208.6,8,999.51,999.18,999.35,0.0
HFAL,2017-12-03 09:00:00 EST,3.0,2.1,2.5,83.6,79.4,81.6,0.00,0.00,0.4,1.5,188.4,0.5,1.7,189.6,28,999.63,999.38,999.53,0.1
HFAL,2017-12-03 10:00:00 EST,2.7,1.5,2.2,86.4,81.1,83.9,0.00,0.00,0.2,0.8,350.8,0.3,1.3,357.3,85,1000.11,999.65,999.93,0.3
HFAL,2017-12-03 11:00:00 EST,5.0,3.4,4.3,79.3,70.7,74.6,0.00,0.00,0.3,1.1,332.7,0.5,1.6,337.1,197,999.95,999.13,999.52,0.7
HFAL,2017-12-03 12:00:00 EST,5.0,4.5,4.7,74.1,72.0,73.0,0.00,0.00,0.4,1.3,340.6,0.6,1.8,340.5,114,999.12,998.87,999.01,0.4
HFAL,2017-12-03 13:00:00 EST,6.3,4.8,5.5,72.3,69.6,70.7,0.00,0.00,0.4,1.7,325.6,0.6,2.0,332.0,169,998.80,998.35,998.55,0.6
HFAL,2017-12-03 14:00:00 EST,7.1,6.5,6.8,69.8,67.9,68.5,0.00,0.00,0.6,2.4,297.8,0.8,2.4,304.8,163,998.33,997.99,998.27,0.6
HFAL,2017-12-03 15:00:00 EST,6.7,6.2,6.3,72.0,67.5,70.8,0.00,0.00,1.4,3.1,169.7,1.7,4.2,170.5,79,998.31,998.01,998.16,0.3
HFAL,2017-12-03 16:00:00 EST,6.3,5.7,6.1,74.4,71.5,72.8,0.00,0.00,1.6,3.6,165.9,1.9,4.8,166.9,42,998.62,998.29,998.48,0.2
HFAL,2017-12-03 17:00:00 EST,5.4,4.9,5.2,78.3,75.2,77.2,0.00,0.00,1.3,3.5,176.4,1.5,4.0,177.8,5,999.11,998.64,998.89,0.0
HFAL,2017-12-03 18:00:00 EST,5.4,4.9,5.1,79.8,77.1,78.3,0.00,0.00,1.4,2.8,195.7,1.6,3.2,197.8,0,999.61,999.08,999.37,0.0
HFAL,2017-12-03 19:00:00 EST,5.2,4.5,5.0,79.5,76.9,77.8,0.00,0.00,1.1,2.3,201.7,1.3,2.9,204.3,0,999.81,999.61,999.68,0.0
HFAL,2017-12-03 20:00:00 EST,4.6,3.0,3.9,83.6,78.8,80.7,0.00,0.00,0.9,2.2,213.5,1.0,2.5,216.8,0,1000.36,999.88,1000.10,0.0
HFAL,2017-12-03 21:00:00 EST,3.2,2.4,2.8,88.5,84.2,86.3,0.00,0.00,0.8,2.4,212.0,1.0,2.9,214.1,0,1001.30,1000.43,1000.82,0.0
HFAL,2017-12-03 22:00:00 EST,2.7,0.8,2.2,89.6,84.9,86.9,0.00,0.00,0.4,2.3,218.7,0.6,2.7,220.1,0,1001.44,1001.33,1001.38,0.0
HFAL,2017-12-03 23:00:00 EST,0.8,0.3,0.6,94.9,91.4,93.4,0.00,0.00,0.7,2.3,214.5,0.8,2.8,218.4,0,1002.23,1001.43,1001.77,0.0
HFAL,2017-12-04 00:00:00 EST,0.9,-0.3,0.4,94.6,91.2,92.3,0.00,0.00,0.7,2.4,217.5,0.8,2.6,219.1,0,1002.57,1002.29,1002.44,0.0
HFAL,2017-12-04 01:00:00 EST,0.3,-0.5,-0.1,95.6,93.3,94.8,0.00,0.00,0.4,1.7,142.3,0.6,2.1,155.6,0,1002.55,1002.16,1002.32,0.0
HFAL,2017-12-04 02:00:00 EST,0.2,-0.6,-0.1,95.9,92.2,94.6,0.00,0.00,0.7,2.1,215.0,0.9,2.4,217.1,0,1002.95,1002.49,1002.68,0.0
HFAL,2017-12-04 03:00:00 EST,0.1,-1.0,-0.5,95.6,91.8,94.1,0.00,0.00,0.4,2.1,226.5,0.6,2.4,228.8,0,1003.48,1003.06,1003.32,0.0
HFAL,2017-12-04 04:00:00 EST,0.1,-0.4,-0.1,92.9,91.2,92.2,0.00,0.00,0.7,1.9,204.3,0.9,2.4,206.5,0,1003.92,1003.48,1003.77,0.0
HFAL,2017-12-04 05:00:00 EST,-0.2,-2.2,-1.3,96.2,90.4,93.5,0.00,0.00,0.3,1.2,208.2,0.4,1.5,212.2,0,1004.44,1003.90,1004.14,0.0
HFAL,2017-12-04 06:00:00 EST,-0.5,-2.8,-1.3,96.5,94.1,95.0,0.00,0.00,0.3,1.8,208.3,0.5,2.4,213.4,0,1004.88,1004.27,1004.58,0.0
HFAL,2017-12-04 07:00:00 EST,-1.8,-2.7,-2.4,97.1,94.9,96.2,0.00,0.00,0.4,2.1,214.0,0.5,2.7,213.4,0,1005.73,1004.92,1005.29,0.0
HFAL,2017-12-04 08:00:00 EST,-1.7,-3.2,-2.6,95.9,93.0,94.5,0.00,0.00,0.4,2.0,216.0,0.5,2.8,219.2,16,1006.48,1005.78,1006.16,0.1
HFAL,2017-12-04 09:00:00 EST,-2.5,-3.0,-2.7,96.0,95.1,95.5,0.00,0.00,0.1,0.9,211.2,0.2,1.1,221.2,55,1007.23,1006.53,1006.79,0.2
HFAL,2017-12-04 10:00:00 EST,-0.9,-2.5,-1.7,95.1,92.1,93.7,0.00,0.00,0.2,1.1,325.7,0.4,1.5,324.8,148,1007.72,1007.26,1007.50,0.5
HFAL,2017-12-04 11:00:00 EST,1.2,-0.9,0.1,91.6,86.9,89.2,0.00,0.00,0.4,1.3,318.6,0.6,1.4,320.3,352,1007.69,1007.38,1007.53,1.3
HFAL,2017-12-04 12:00:00 EST,3.0,1.3,2.0,87.9,81.3,84.9,0.00,0.00,0.5,1.2,330.2,0.7,1.7,330.3,385,1007.44,1006.77,1007.13,1.4
HFAL,2017-12-04 13:00:00 EST,4.4,3.1,4.0,78.8,72.7,74.2,0.00,0.00,0.4,1.5,316.7,0.7,1.9,312.6,372,1006.73,1006.19,1006.44,1.3
HFAL,2017-12-04 14:00:00 EST,4.6,4.2,4.3,76.0,73.2,74.7,0.00,0.00,0.7,1.7,60.8,0.9,2.3,58.6,315,1006.13,1005.51,1005.71,1.1
HFAL,2017-12-04 15:00:00 EST,4.5,3.1,3.9,81.0,72.2,76.3,0.00,0.00,0.1,1.1,2.3,0.3,1.5,12.2,149,1005.99,1005.42,1005.61,0.5
HFAL,2017-12-04 16:00:00 EST,4.1,2.5,3.6,87.6,80.0,82.6,0.00,0.00,0.5,3.2,140.7,0.7,3.8,137.4,42,1006.17,1005.63,1005.96,0.2
HFAL,2017-12-04 17:00:00 EST,3.7,0.5,2.5,92.4,84.3,86.8,0.00,0.00,1.0,3.7,180.7,1.3,4.2,182.3,7,1005.62,1005.30,1005.53,0.0
HFAL,2017-12-04 18:00:00 EST,2.9,-1.2,-0.1,96.5,85.4,93.3,0.00,0.00,0.6,3.0,203.2,0.8,3.4,208.1,0,1005.68,1005.30,1005.53,0.0
HFAL,2017-12-04 19:00:00 EST,-0.1,-1.3,-0.6,97.7,96.7,97.4,0.00,0.00,0.1,0.8,187.7,0.3,1.0,168.8,0,1006.03,1005.62,1005.83,0.0
HFAL,2017-12-04 20:00:00 EST,2.8,-0.1,1.9,98.3,92.5,95.9,0.00,0.00,0.2,1.6,190.8,0.4,2.1,185.0,0,1006.04,1005.74,1005.86,0.0
HFAL,2017-12-04 21:00:00 EST,4.5,-0.6,2.2,97.2,87.0,92.3,0.00,0.00,0.7,3.0,182.5,0.9,3.6,183.4,0,1005.98,1005.86,1005.90,0.0
HFAL,2017-12-04 22:00:00 EST,3.9,0.6,2.5,95.6,82.6,91.2,0.07,0.07,0.4,2.4,236.5,0.6,3.1,237.5,0,1005.95,1005.58,1005.78,0.0
HFAL,2017-12-04 23:00:00 EST,4.2,3.7,4.0,90.0,88.5,89.3,0.00,0.07,0.2,1.4,227.2,0.4,1.9,229.1,0,1005.51,1005.16,1005.30,0.0
HFAL,2017-12-05 00:00:00 EST,4.4,3.9,4.1,89.6,88.0,88.9,0.00,0.07,0.4,1.5,349.5,0.6,1.9,350.8,0,1005.10,1004.25,1004.60,0.0
HFAL,2017-12-05 01:00:00 EST,4.2,3.8,3.9,90.6,88.5,89.7,0.00,0.00,0.3,1.2,195.4,0.5,1.5,185.7,0,1004.23,1003.73,1004.06,0.0
HFAL,2017-12-05 02:00:00 EST,5.1,4.3,4.7,89.8,86.2,88.1,0.00,0.00,0.4,2.1,242.9,0.5,2.7,241.1,0,1003.71,1003.52,1003.61,0.0
HFAL,2017-12-05 03:00:00 EST,5.8,4.6,5.0,88.8,85.1,87.7,0.00,0.00,0.4,1.5,115.0,0.5,2.0,113.9,0,1003.91,1002.58,1003.27,0.0
HFAL,2017-12-05 04:00:00 EST,5.6,5.2,5.4,86.8,85.2,86.1,0.00,0.00,0.3,1.4,320.4,0.5,1.9,324.7,0,1002.57,1001.95,1002.20,0.0
HFAL,2017-12-05 05:00:00 EST,5.6,5.2,5.5,87.0,85.9,86.4,0.00,0.00,0.2,1.7,6.5,0.3,2.8,39.7,0,1001.93,1001.34,1001.59,0.0
HFAL,2017-12-05 06:00:00 EST,5.9,5.6,5.7,86.5,85.1,85.7,0.00,0.00,0.2,1.2,71.7,0.4,1.5,74.2,0,1001.19,1000.81,1000.98,0.0
HFAL,2017-12-05 07:00:00 EST,6.9,5.8,6.4,86.6,84.2,85.5,0.00,0.00,0.3,1.7,359.6,0.5,2.0,358.3,0,1000.91,1000.47,1000.76,0.0
HFAL,2017-12-05 08:00:00 EST,7.3,6.4,6.9,89.6,85.0,86.9,0.00,0.00,0.6,1.7,168.2,0.8,2.2,166.2,2,1000.48,999.80,1000.17,0.0
HFAL,2017-12-05 09:00:00 EST,7.6,7.3,7.4,89.4,87.4,88.4,0.06,0.06,0.7,2.4,208.1,0.9,3.0,209.2,10,999.74,998.58,999.26,0.0
HFAL,2017-12-05 10:00:00 EST,7.7,7.4,7.6,90.6,87.0,88.3,0.00,0.06,0.4,2.3,269.6,0.6,2.7,283.7,13,998.59,997.90,998.31,0.0
HFAL,2017-12-05 11:00:00 EST,8.4,7.4,7.8,92.1,89.8,90.9,0.19,0.25,0.5,2.9,301.9,0.6,3.5,292.4,10,997.93,996.93,997.49,0.0
HFAL,2017-12-05 12:00:00 EST,9.1,8.2,8.6,95.9,93.3,95.0,0.31,0.56,0.6,3.0,204.4,0.8,3.7,206.0,12,996.89,995.87,996.37,0.0
HFAL,2017-12-05 13:00:00 EST,10.0,8.7,9.3,96.6,94.8,96.0,0.31,0.87,1.4,3.3,164.7,1.6,4.1,165.9,16,995.86,993.82,994.88,0.1
HFAL,2017-12-05 14:00:00 EST,10.4,10.0,10.2,95.9,94.5,94.9,0.06,0.93,0.9,3.7,188.0,1.1,3.8,192.4,54,993.60,992.45,992.88,0.2
HFAL,2017-12-05 15:00:00 EST,10.8,10.0,10.2,97.4,96.1,96.7,0.00,0.93,0.4,4.6,176.4,0.6,5.2,167.8,22,992.49,991.79,992.09,0.1
HFAL,2017-12-05 16:00:00 EST,12.1,10.4,11.6,96.6,91.2,93.2,0.31,1.24,1.8,5.1,206.5,2.1,6.0,209.0,7,991.74,991.17,991.38,0.0
HFAL,2017-12-05 17:00:00 EST,12.6,11.5,12.2,94.2,89.5,92.0,1.04,2.28,3.0,8.7,201.5,3.4,10.6,202.0,0,991.20,990.59,990.89,0.0
HFAL,2017-12-05 18:00:00 EST,12.4,12.0,12.3,91.8,89.7,90.4,0.15,2.43,2.7,7.8,205.6,3.1,8.2,206.0,0,990.69,989.77,990.19,0.0
HFAL,2017-12-05 19:00:00 EST,12.0,11.6,11.8,93.8,91.7,92.7,0.72,3.15,1.7,6.7,211.2,2.0,7.9,212.2,0,989.56,988.88,989.18,0.0
HFAL,2017-12-05 20:00:00 EST,11.7,11.3,11.6,94.7,92.3,93.2,1.32,4.47,1.9,6.0,220.2,2.2,6.7,222.7,0,988.70,988.11,988.49,0.0
HFAL,2017-12-05 21:00:00 EST,11.7,11.5,11.6,94.2,92.1,93.1,1.19,5.66,2.7,7.4,203.2,3.0,9.0,203.9,0,987.95,987.13,987.56,0.0
HFAL,2017-12-05 22:00:00 EST,11.4,11.0,11.2,97.2,94.5,96.3,0.55,6.21,1.7,9.3,200.3,2.0,10.5,203.5,0,986.89,985.93,986.44,0.0
HFAL,2017-12-05 23:00:00 EST,11.9,11.1,11.6,95.9,87.9,91.5,0.18,6.39,2.5,7.5,196.8,2.9,8.5,197.6,0,986.56,985.52,986.06,0.0
HFAL,2017-12-06 00:00:00 EST,11.8,11.2,11.4,94.4,88.9,92.2,0.00,6.39,2.7,6.5,193.8,3.1,7.9,194.3,0,985.49,984.98,985.24,0.0
HFAL,2017-12-06 01:00:00 EST,11.7,11.3,11.6,94.1,91.1,92.0,0.00,0.00,2.5,6.4,197.2,2.9,7.7,198.3,0,985.11,984.30,984.64,0.0
HFAL,2017-12-06 02:00:00 EST,13.0,11.8,12.4,90.9,79.5,85.2,0.00,0.00,3.8,11.4,205.8,4.3,13.0,206.6,0,984.80,984.17,984.44,0.0
HFAL,2017-12-06 03:00:00 EST,12.1,7.8,9.1,92.7,83.1,88.9,1.11,1.11,2.3,12.0,285.3,2.8,13.8,288.6,0,986.77,985.31,986.38,0.0
HFAL,2017-12-06 04:00:00 EST,8.3,7.8,8.0,88.2,76.7,83.0,0.00,1.11,1.8,6.0,224.1,2.2,6.8,228.5,0,986.44,986.18,986.32,0.0
HFAL,2017-12-06 05:00:00 EST,8.0,6.1,7.2,83.8,72.8,76.4,0.00,1.11,1.4,7.5,262.4,1.8,8.4,267.4,0,987.44,986.51,987.05,0.0
HFAL,2017-12-06 06:00:00 EST,6.1,4.7,5.4,71.8,62.6,65.0,0.00,1.11,1.7,5.2,273.3,2.1,5.9,279.6,0,988.25,987.44,987.86,0.0
HFAL,2017-12-06 07:00:00 EST,4.7,3.7,4.2,68.8,61.8,64.4,0.00,1.11,1.8,6.6,269.9,2.3,7.1,275.6,0,989.12,988.39,988.83,0.0
HFAL,2017-12-06 08:00:00 EST,3.9,2.9,3.3,68.1,51.6,60.5,0.00,1.11,1.9,6.2,271.3,2.3,7.6,276.4,11,990.41,989.28,990.04,0.0
HFAL,2017-12-06 09:00:00 EST,2.7,1.9,2.2,55.7,49.9,52.1,0.00,1.11,1.6,6.0,267.3,2.1,6.8,272.4,59,991.09,990.49,990.79,0.2
HFAL,2017-12-06 10:00:00 EST,2.9,1.9,2.3,52.0,46.4,49.7,0.00,1.11,1.5,4.6,260.9,1.9,5.8,266.7,144,991.46,991.16,991.35,0.5
HFAL,2017-12-06 11:00:00 EST,3.9,2.8,3.2,50.8,40.9,45.1,0.00,1.11,1.6,5.1,271.0,2.0,6.2,275.7,259,991.46,990.83,991.16,0.9
HFAL,2017-12-06 12:00:00 EST,3.9,3.4,3.7,45.1,37.0,39.8,0.00,1.11,1.9,7.0,271.0,2.4,7.5,275.3,398,990.89,990.40,990.72,1.4
HFAL,2017-12-06 13:00:00 EST,4.7,3.7,4.2,40.9,34.3,37.6,0.00,1.11,1.6,4.4,246.8,2.0,5.3,251.3,412,990.34,989.73,990.01,1.5
HFAL,2017-12-06 14:00:00 EST,4.8,4.6,4.7,33.5,31.7,32.6,0.00,1.11,1.7,5.4,260.3,2.1,6.1,265.4,348,989.68,989.10,989.32,1.3
HFAL,2017-12-06 15:00:00 EST,4.8,4.4,4.7,34.2,31.1,32.9,0.00,1.11,1.6,7.0,264.2,2.1,7.1,268.3,233,989.19,988.95,989.08,0.8
HFAL,2017-12-06 16:00:00 EST,4.5,3.8,4.2,37.9,32.3,34.7,0.00,1.11,1.4,4.3,253.6,1.8,5.6,259.4,60,990.03,989.22,989.76,0.2
HFAL,2017-12-06 17:00:00 EST,3.8,2.8,3.2,42.0,36.9,40.6,0.00,1.11,1.4,4.5,237.9,1.7,4.7,242.1,4,990.77,989.87,990.21,0.0
HFAL,2017-12-06 18:00:00 EST,2.8,2.2,2.4,45.3,42.0,43.7,0.00,1.11,1.0,3.3,225.4,1.3,3.9,227.9,0,990.85,990.47,990.66,0.0
HFAL,2017-12-06 19:00:00 EST,2.2,1.6,2.0,47.3,45.0,46.0,0.00,1.11,1.4,4.2,194.2,1.6,4.0,195.4,0,990.67,990.37,990.53,0.0
