station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],precip_local [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],solar_insolation_total [MJ/m^2]
HFAL,2018-04-01 19:00:00 EDT,7.2,5.4,6.2,29.8,27.3,28.4,0.00,0.00,1.5,4.7,301.0,1.9,5.6,303.0,,994.39,993.82,994.10,
HFAL,2018-04-01 20:00:00 EDT,5.3,3.7,4.2,39.1,31.1,36.1,0.00,0.00,0.3,3.2,291.4,0.5,3.7,288.2,,995.18,994.48,994.82,
HFAL,2018-04-01 21:00:00 EDT,3.7,2.8,3.2,39.1,36.2,37.4,0.00,0.00,0.7,3.2,25.4,0.9,3.5,28.2,,995.94,995.19,995.61,
HFAL,2018-04-01 22:00:00 EDT,2.9,1.6,2.2,44.3,38.1,41.4,0.00,0.00,1.0,3.9,338.4,1.2,4.7,339.4,,995.97,995.42,995.62,
HFAL,2018-04-01 23:00:00 EDT,2.0,1.0,1.5,47.7,41.5,44.2,0.00,0.00,0.6,3.4,68.1,0.9,3.8,68.6,,995.70,995.24,995.56,
HFAL,2018-04-02 00:00:00 EDT,1.1,0.0,0.4,53.3,47.1,50.8,0.00,0.00,1.0,4.3,66.6,1.3,5.6,67.0,,995.26,995.06,995.11,
HFAL,2018-04-02 01:00:00 EDT,0.2,-0.0,0.2,53.9,51.4,52.1,0.00,0.00,1.0,4.7,62.5,1.4,5.3,62.4,,995.36,994.96,995.16,
HFAL,2018-04-02 02:00:00 EDT,0.2,0.1,0.2,51.7,50.0,50.9,0.00,0.00,1.1,3.9,38.2,1.4,5.1,38.0,,996.60,995.18,995.78,
HFAL,2018-04-02 03:00:00 EDT,0.2,0.0,0.1,51.8,49.9,50.8,0.00,0.00,0.9,2.8,26.8,1.1,3.5,27.2,,996.46,995.80,996.18,
HFAL,2018-04-02 04:00:00 EDT,0.0,-1.3,-0.4,70.4,50.9,56.7,0.00,0.00,0.6,2.5,61.1,0.8,3.4,67.1,,995.98,995.45,995.62,
HFAL,2018-04-02 05:00:00 EDT,-1.4,-2.4,-2.1,92.2,71.7,85.2,1.16,1.16,0.3,1.5,87.5,0.6,2.0,89.5,,995.68,995.43,995.53,
HFAL,2018-04-02 06:00:00 EDT,-2.4,-2.7,-2.5,94.5,92.5,93.3,1.41,2.57,0.7,2.3,27.1,0.9,2.7,26.4,,996.30,995.41,996.05,
HFAL,2018-04-02 07:00:00 EDT,-2.7,-2.7,-2.7,94.7,93.7,94.2,1.01,3.58,0.8,1.8,21.8,0.9,2.6,19.9,,996.23,995.97,996.11,
HFAL,2018-04-02 08:00:00 EDT,-2.6,-2.7,-2.7,96.1,94.6,95.5,1.22,4.80,1.2,2.6,13.0,1.4,4.2,10.3,,996.36,995.92,996.13,
HFAL,2018-04-02 09:00:00 EDT,-2.3,-2.7,-2.6,95.8,94.9,95.3,0.76,5.56,1.0,2.3,14.9,1.1,2.9,12.4,,996.79,996.43,996.58,
HFAL,2018-04-02 10:00:00 EDT,-1.5,-2.4,-2.0,94.8,88.9,92.4,0.33,5.89,1.0,2.7,14.4,1.0,3.1,12.7,,997.46,996.80,997.16,
HFAL,2018-04-02 11:00:00 EDT,-1.3,-1.6,-1.5,89.3,86.9,88.6,0.38,6.27,0.7,2.4,37.8,0.8,3.0,40.5,,997.78,997.12,997.34,
HFAL,2018-04-02 12:00:00 EDT,-0.6,-1.4,-0.9,87.3,80.0,83.1,0.00,6.27,0.7,2.7,45.5,0.9,3.3,46.4,,997.96,997.04,997.48,
HFAL,2018-04-02 13:00:00 EDT,0.6,-0.6,0.0,82.8,65.8,76.7,0.00,6.27,1.0,2.7,12.7,1.3,3.3,14.1,,997.01,996.41,996.66,
HFAL,2018-04-02 14:00:00 EDT,1.4,0.3,0.9,77.5,68.7,72.6,0.20,6.47,1.1,2.6,14.7,1.3,3.3,14.2,,996.58,996.44,996.50,
HFAL,2018-04-02 15:00:00 EDT,2.9,1.4,2.0,73.7,69.2,71.0,0.00,6.47,1.2,3.2,33.4,1.4,3.7,40.2,,996.42,995.75,996.03,
HFAL,2018-04-02 16:00:00 EDT,3.2,2.6,2.8,72.1,67.9,70.6,0.00,6.47,0.7,2.9,81.6,1.0,3.3,80.0,,995.76,994.93,995.41,
HFAL,2018-04-02 17:00:00 EDT,4.3,3.3,4.0,68.8,62.7,66.0,0.00,6.47,1.1,4.2,169.2,1.4,5.6,169.2,,995.48,994.99,995.15,
HFAL,2018-04-02 18:00:00 EDT,4.9,4.4,4.6,65.2,62.9,63.9,0.00,6.47,1.0,3.4,132.9,1.3,4.1,132.7,,995.44,995.25,995.36,
HFAL,2018-04-02 19:00:00 EDT,4.4,3.4,4.0,70.3,63.9,66.6,0.00,6.47,0.6,2.1,142.8,0.8,2.8,142.2,,995.86,995.38,995.56,
HFAL,2018-04-02 20:00:00 EDT,3.1,1.6,2.2,79.4,71.6,76.7,0.00,6.47,0.6,2.5,143.6,0.8,3.5,143.0,,996.07,995.69,995.88,
HFAL,2018-04-02 21:00:00 EDT,2.7,1.9,2.4,77.0,71.3,73.5,0.00,6.47,1.3,3.5,150.0,1.6,4.3,150.4,,996.92,996.12,996.48,
HFAL,2018-04-02 22:00:00 EDT,2.7,1.8,2.1,75.8,71.6,74.0,0.00,6.47,0.4,1.4,155.9,0.6,1.8,161.6,,997.49,996.97,997.20,
HFAL,2018-04-02 23:00:00 EDT,2.3,1.5,2.0,75.2,71.5,73.0,0.00,6.47,0.5,1.6,172.9,0.6,2.1,171.7,,997.80,997.55,997.69,
HFAL,2018-04-03 00:00:00 EDT,1.5,0.6,1.1,81.0,74.0,77.2,0.00,6.47,0.2,1.2,163.3,0.4,1.2,159.4,,997.72,997.46,997.58,
HFAL,2018-04-03 01:00:00 EDT,0.8,-0.1,0.4,83.9,80.9,82.4,0.00,0.00,0.4,1.2,168.8,0.5,1.5,163.1,,997.73,997.55,997.65,
HFAL,2018-04-03 02:00:00 EDT,0.2,-0.7,-0.4,89.3,84.9,87.2,0.00,0.00,0.4,1.2,150.5,0.5,1.4,154.2,,997.73,997.20,997.44,
HFAL,2018-04-03 03:00:00 EDT,-0.7,-1.1,-0.9,91.4,88.9,90.1,0.00,0.00,0.2,0.9,91.0,0.4,1.2,86.6,,997.08,996.60,996.88,
HFAL,2018-04-03 04:00:00 EDT,-0.4,-1.2,-0.9,92.7,88.4,91.1,0.00,0.00,0.3,2.0,192.6,0.5,2.5,195.5,,997.41,996.50,996.85,
HFAL,2018-04-03 05:00:00 EDT,-0.1,-0.9,-0.5,92.5,89.1,91.1,0.00,0.00,0.4,1.6,173.7,0.5,1.8,176.0,,997.96,997.52,997.74,
HFAL,2018-04-03 06:00:00 EDT,-0.2,-0.9,-0.5,92.1,89.2,90.5,0.00,0.00,0.5,1.6,155.8,0.6,2.1,156.8,,998.13,997.67,997.91,
HFAL,2018-04-03 07:00:00 EDT,-0.4,-0.9,-0.7,93.0,91.7,92.5,0.00,0.00,0.2,0.8,158.1,0.4,1.0,163.0,,998.10,997.59,997.82,
HFAL,2018-04-03 08:00:00 EDT,0.3,-0.8,-0.3,92.9,88.2,90.5,0.00,0.00,0.2,0.8,90.7,0.4,1.0,73.3,,998.38,997.96,998.13,
HFAL,2018-04-03 09:00:00 EDT,2.2,-0.7,1.2,91.9,80.1,85.6,0.00,0.00,0.9,4.2,189.1,1.1,4.8,188.8,,998.14,997.43,997.75,
HFAL,2018-04-03 10:00:00 EDT,2.0,1.7,1.9,85.1,81.7,83.5,0.00,0.00,1.0,3.9,217.5,1.2,4.5,222.6,,997.75,997.25,997.54,
HFAL,2018-04-03 11:00:00 EDT,2.2,2.0,2.1,84.1,82.1,83.0,0.00,0.00,1.1,4.1,193.2,1.3,4.7,195.4,,997.52,997.06,997.25,
HFAL,2018-04-03 12:00:00 EDT,2.2,1.9,2.1,93.4,84.8,89.1,1.09,1.09,0.4,2.0,333.1,0.6,2.7,345.0,,997.48,996.56,996.97,
HFAL,2018-04-03 13:00:00 EDT,2.2,2.0,2.1,94.2,88.9,91.3,1.11,2.20,1.1,4.4,177.5,1.4,5.4,178.3,,996.72,995.67,996.09,
HFAL,2018-04-03 14:00:00 EDT,2.2,1.9,2.0,94.6,91.0,92.9,2.10,4.30,0.8,3.8,166.7,1.1,4.7,166.0,,995.58,994.71,995.07,
HFAL,2018-04-03 15:00:00 EDT,2.2,2.1,2.2,94.5,93.3,93.9,1.87,6.17,0.5,3.3,155.6,0.7,4.4,153.0,,994.61,993.57,994.25,
HFAL,2018-04-03 16:00:00 EDT,2.4,2.2,2.3,95.8,94.2,94.7,1.28,7.45,0.5,2.5,108.9,0.8,3.4,108.3,,993.35,992.67,993.05,
HFAL,2018-04-03 17:00:00 EDT,2.5,2.2,2.3,96.8,95.9,96.4,3.02,10.47,0.2,1.5,59.6,0.4,2.2,39.4,,993.18,992.58,992.88,
HFAL,2018-04-03 18:00:00 EDT,2.5,2.2,2.3,96.6,95.3,96.0,0.87,11.34,0.4,1.8,73.8,0.6,2.5,76.7,,992.50,991.70,992.12,
HFAL,2018-04-03 19:00:00 EDT,2.4,2.2,2.3,96.8,96.6,96.7,0.58,11.92,0.3,1.9,86.1,0.6,2.8,86.0,,991.74,991.01,991.58,
HFAL,2018-04-03 20:00:00 EDT,2.3,2.1,2.2,97.3,96.5,96.8,0.12,12.04,0.4,2.1,36.5,0.7,2.8,36.3,,990.75,989.87,990.24,
HFAL,2018-04-03 21:00:00 EDT,2.2,2.1,2.1,97.8,97.4,97.6,0.07,12.11,0.1,1.1,25.6,0.2,1.4,17.4,,990.09,989.61,989.91,
HFAL,2018-04-03 22:00:00 EDT,2.1,2.1,2.1,98.1,97.8,98.0,0.07,12.18,0.2,1.0,349.5,0.4,1.5,351.5,,989.64,989.19,989.42,
HFAL,2018-04-03 23:00:00 EDT,2.1,2.1,2.1,98.3,98.1,98.2,0.17,12.35,0.3,0.9,303.2,0.5,1.2,306.2,,989.05,988.08,988.58,
HFAL,2018-04-04 00:00:00 EDT,2.1,2.0,2.0,98.4,98.3,98.4,0.00,12.35,0.2,0.9,346.4,0.3,1.3,352.1,,988.01,987.11,987.47,
HFAL,2018-04-04 01:00:00 EDT,2.0,2.0,2.0,98.6,98.4,98.5,0.00,0.00,0.4,1.2,330.8,0.5,1.5,328.5,,986.97,986.00,986.36,
HFAL,2018-04-04 02:00:00 EDT,2.4,2.1,2.2,98.6,98.6,98.6,0.07,0.07,0.4,1.6,194.9,0.6,2.0,192.9,,986.57,985.22,986.02,
HFAL,2018-04-04 03:00:00 EDT,2.4,2.3,2.4,98.7,98.6,98.6,0.12,0.19,0.4,1.7,325.9,0.6,2.3,340.5,,985.04,983.49,984.16,
HFAL,2018-04-04 04:00:00 EDT,2.4,2.4,2.4,98.7,98.6,98.7,0.13,0.32,0.3,1.7,339.5,0.4,2.3,347.1,,983.54,982.53,983.04,
HFAL,2018-04-04 05:00:00 EDT,2.5,2.4,2.4,98.7,98.7,98.7,0.07,0.39,0.3,0.9,39.9,0.4,1.1,47.4,,982.50,981.07,981.78,
HFAL,2018-04-04 06:00:00 EDT,2.6,2.5,2.5,98.8,98.7,98.8,0.00,0.39,0.5,2.7,168.2,0.7,3.2,165.1,,980.94,979.96,980.35,
HFAL,2018-04-04 07:00:00 EDT,2.5,2.3,2.4,98.8,98.7,98.8,0.48,0.87,0.4,1.6,111.3,0.6,2.2,108.6,,980.13,979.49,979.82,
HFAL,2018-04-04 08:00:00 EDT,3.2,2.6,2.9,98.8,98.8,98.8,0.11,0.98,0.8,2.8,171.6,1.1,3.4,172.5,,979.59,978.25,978.86,
HFAL,2018-04-04 09:00:00 EDT,3.9,3.3,3.7,98.8,98.6,98.7,0.06,1.04,0.9,2.5,171.6,1.1,3.3,171.2,,978.22,976.24,977.33,
HFAL,2018-04-04 10:00:00 EDT,4.3,3.8,4.0,98.6,98.4,98.5,0.12,1.16,1.1,3.1,186.3,1.4,4.2,187.9,,977.01,975.41,975.93,
HFAL,2018-04-04 11:00:00 EDT,5.3,3.9,4.7,98.5,98.3,98.5,0.00,1.16,0.5,1.8,207.1,0.7,2.1,206.3,,975.25,973.91,974.64,
HFAL,2018-04-04 12:00:00 EDT,5.8,5.2,5.5,98.6,98.3,98.5,0.65,1.81,0.6,2.5,288.3,0.8,3.0,293.7,,973.89,972.87,973.40,
HFAL,2018-04-04 13:00:00 EDT,7.6,6.3,7.0,98.8,97.9,98.4,0.65,2.46,1.1,5.5,217.1,1.3,6.8,218.5,,972.71,972.31,972.51,
HFAL,2018-04-04 14:00:00 EDT,9.6,7.2,8.2,98.4,97.7,98.1,0.00,2.46,0.9,4.9,210.9,1.2,5.1,214.2,,972.81,972.35,972.60,
HFAL,2018-04-04 15:00:00 EDT,10.4,9.9,10.2,96.4,65.0,78.0,0.14,2.60,2.4,10.6,257.4,2.9,12.1,262.1,,973.18,972.13,972.62,
HFAL,2018-04-04 16:00:00 EDT,12.6,11.0,11.7,57.5,40.8,50.3,0.00,2.60,3.5,10.6,283.7,4.2,11.5,285.8,,974.24,972.80,973.30,
HFAL,2018-04-04 17:00:00 EDT,11.9,10.5,11.3,42.9,32.0,36.0,0.00,2.60,3.8,13.8,279.5,4.6,14.8,282.5,,976.03,974.26,975.04,
HFAL,2018-04-04 18:00:00 EDT,10.6,8.6,9.8,36.2,30.2,33.1,0.00,2.60,3.6,12.9,275.8,4.4,15.1,282.1,,977.09,975.94,976.62,
HFAL,2018-04-04 19:00:00 EDT,8.4,6.8,7.6,42.3,35.3,37.0,0.00,2.60,2.8,10.7,291.3,3.4,13.3,294.2,,978.55,977.23,977.78,
HFAL,2018-04-04 20:00:00 EDT,6.8,4.7,6.1,48.0,40.5,43.3,0.00,2.60,3.0,13.1,290.1,3.7,14.5,293.1,,980.72,978.69,979.66,
HFAL,2018-04-04 21:00:00 EDT,4.8,4.1,4.4,48.2,43.2,45.9,0.00,2.60,3.0,11.8,292.4,3.7,12.5,295.4,,982.04,980.78,981.49,
HFAL,2018-04-04 22:00:00 EDT,4.2,3.0,3.5,40.9,36.6,39.2,0.00,2.60,4.0,17.3,283.1,4.8,17.8,287.4,,983.41,982.22,982.86,
HFAL,2018-04-04 23:00:00 EDT,3.1,1.8,2.3,51.8,39.5,46.7,0.00,2.60,3.1,10.5,287.8,3.7,13.2,289.9,,984.34,983.55,984.07,
HFAL,2018-04-05 00:00:00 EDT,1.8,0.7,1.5,58.6,49.4,52.9,0.00,2.60,2.8,12.6,289.6,3.5,14.0,291.7,,985.70,984.34,985.07,
HFAL,2018-04-05 01:00:00 EDT,1.0,0.3,0.7,58.8,53.5,56.4,0.00,0.00,2.4,10.5,291.8,3.0,9.8,294.6,,987.30,985.78,986.48,
HFAL,2018-04-05 02:00:00 EDT,0.6,-0.6,-0.0,51.6,44.9,48.0,0.00,0.00,3.0,11.0,297.1,3.7,13.6,299.8,,988.66,987.48,987.99,
HFAL,2018-04-05 03:00:00 EDT,-0.4,-0.9,-0.7,48.1,45.5,46.7,0.00,0.00,2.9,12.1,302.5,3.5,15.1,305.0,,989.08,988.57,988.82,
HFAL,2018-04-05 04:00:00 EDT,-0.8,-1.4,-1.1,50.5,47.7,49.3,0.00,0.00,2.2,8.5,297.8,2.7,9.3,299.9,,989.80,989.14,989.47,
HFAL,2018-04-05 05:00:00 EDT,-1.4,-1.7,-1.5,50.7,47.8,48.8,0.00,0.00,2.0,7.7,294.3,2.5,9.8,297.1,,990.78,989.85,990.39,
HFAL,2018-04-05 06:00:00 EDT,-1.8,-2.4,-2.1,49.7,46.4,48.2,0.00,0.00,1.9,7.9,292.7,2.4,8.4,295.8,,990.88,990.64,990.74,
HFAL,2018-04-05 07:00:00 EDT,-2.5,-2.8,-2.6,53.5,49.3,51.2,0.00,0.00,1.4,5.1,286.0,1.8,6.9,289.8,,991.74,990.94,991.38,
HFAL,2018-04-05 08:00:00 EDT,-1.8,-2.8,-2.3,52.1,43.5,48.3,0.00,0.00,1.8,7.0,287.9,2.3,8.8,292.1,,992.54,991.77,992.14,
HFAL,2018-04-05 09:00:00 EDT,-0.3,-1.6,-1.1,45.7,38.3,41.7,0.00,0.00,2.2,8.1,303.4,2.7,9.5,305.8,,992.96,992.60,992.82,
HFAL,2018-04-05 10:00:00 EDT,0.6,-0.3,0.2,39.3,37.0,37.8,0.00,0.00,2.3,7.9,300.6,2.8,8.2,303.3,,993.26,992.93,993.09,
HFAL,2018-04-05 11:00:00 EDT,1.1,-0.2,0.3,41.6,38.6,40.1,0.00,0.00,1.9,8.0,291.7,2.4,9.2,296.0,,993.43,993.29,993.34,
HFAL,2018-04-05 12:00:00 EDT,2.1,0.5,1.3,38.4,35.4,37.2,0.00,0.00,2.0,7.6,289.2,2.5,9.0,293.6,,993.53,993.37,993.46,
HFAL,2018-04-05 13:00:00 EDT,3.3,1.2,2.4,38.5,34.2,35.9,0.00,0.00,2.2,10.7,299.8,2.7,10.9,303.2,,993.50,993.29,993.35,
HFAL,2018-04-05 14:00:00 EDT,3.9,2.5,3.1,34.8,31.6,33.2,0.00,0.00,2.2,7.7,291.1,2.7,8.2,294.3,,993.44,993.22,993.33,
HFAL,2018-04-05 15:00:00 EDT,4.4,2.6,3.2,33.2,30.0,31.8,0.00,0.00,1.9,7.3,301.4,2.4,7.6,305.1,,993.68,993.44,993.53,
HFAL,2018-04-05 16:00:00 EDT,4.4,3.1,3.7,31.5,27.2,29.7,0.00,0.00,1.9,5.7,305.6,2.3,8.7,308.8,,993.63,993.43,993.53,
HFAL,2018-04-05 17:00:00 EDT,4.6,2.3,3.3,30.6,27.3,28.7,0.00,0.00,2.1,8.7,303.9,2.6,10.8,305.8,,993.62,993.48,993.54,
HFAL,2018-04-05 18:00:00 EDT,4.3,2.4,3.2,33.9,26.7,29.3,0.00,0.00,2.1,7.3,299.2,2.7,8.7,301.6,,993.99,993.49,993.74,
HFAL,2018-04-05 19:00:00 EDT,2.2,0.9,1.7,41.6,34.3,37.1,0.00,0.00,1.7,7.9,294.3,2.2,8.8,297.8,,994.21,994.06,994.17,
HFAL,2018-04-05 20:00:00 EDT,0.9,-1.3,-0.2,55.9,40.7,47.7,0.00,0.00,0.9,4.4,298.9,1.2,4.3,301.8,,994.64,994.27,994.42,
HFAL,2018-04-05 21:00:00 EDT,-1.0,-1.6,-1.3,57.3,53.8,55.5,0.12,0.12,0.7,2.3,264.2,1.0,3.1,270.5,,995.60,994.69,995.09,
HFAL,2018-04-05 22:00:00 EDT,-1.3,-1.7,-1.5,59.9,56.4,57.7,0.00,0.12,0.7,1.5,227.5,0.8,1.9,229.5,,995.89,995.69,995.84,
HFAL,2018-04-05 23:00:00 EDT,-1.2,-1.8,-1.5,61.6,56.7,58.7,0.00,0.12,0.9,2.5,219.6,1.0,2.6,221.9,,996.01,995.88,995.95,
HFAL,2018-04-06 00:00:00 EDT,-1.4,-1.9,-1.6,63.3,59.4,60.8,0.00,0.12,1.3,3.3,214.0,1.4,3.8,216.4,,995.87,995.41,995.63,
HFAL,2018-04-06 01:00:00 EDT,-1.4,-2.0,-1.6,61.7,58.4,60.3,0.00,0.00,1.1,2.6,218.8,1.2,3.9,221.3,,995.78,995.33,995.51,
HFAL,2018-04-06 02:00:00 EDT,-1.4,-2.0,-1.8,63.3,59.9,61.6,0.00,0.00,1.6,3.8,215.9,1.8,4.3,218.7,,995.90,995.81,995.87,
HFAL,2018-04-06 03:00:00 EDT,-1.8,-2.6,-2.1,64.8,62.1,63.5,0.00,0.00,1.2,4.1,217.0,1.4,4.4,220.7,,995.79,995.62,995.71,
HFAL,2018-04-06 04:00:00 EDT,-2.3,-3.0,-2.7,67.5,64.6,66.5,0.00,0.00,0.4,2.2,229.9,0.6,3.0,231.9,,995.96,995.78,995.85,
HFAL,2018-04-06 05:00:00 EDT,-2.2,-4.0,-3.1,73.9,64.3,68.8,0.00,0.00,0.7,2.9,216.1,0.8,3.3,220.3,,995.91,995.77,995.84,
HFAL,2018-04-06 06:00:00 EDT,-2.0,-4.2,-3.2,75.4,64.7,70.6,0.00,0.00,0.5,2.7,186.2,0.7,3.1,189.1,,995.91,995.62,995.77,
HFAL,2018-04-06 07:00:00 EDT,-3.7,-4.1,-3.9,78.7,73.2,75.4,0.00,0.00,0.2,1.1,277.2,0.3,1.4,272.3,,995.66,995.39,995.57,
HFAL,2018-04-06 08:00:00 EDT,-3.2,-3.9,-3.7,76.0,72.8,74.7,0.00,0.00,0.1,0.7,300.5,0.2,0.9,283.7,,995.44,995.20,995.32,
HFAL,2018-04-06 09:00:00 EDT,-1.5,-3.0,-2.2,74.5,66.1,69.3,0.00,0.00,0.3,1.5,336.3,0.5,1.9,339.0,,995.19,994.18,994.77,
HFAL,2018-04-06 10:00:00 EDT,-1.1,-1.7,-1.4,84.6,68.4,73.5,0.16,0.16,0.7,2.4,336.9,0.9,2.8,337.5,,994.09,992.91,993.49,
HFAL,2018-04-06 11:00:00 EDT,-1.3,-2.0,-1.7,93.5,87.1,92.0,1.27,1.43,0.6,2.3,27.6,0.8,3.1,22.0,,992.80,991.43,992.12,
HFAL,2018-04-06 12:00:00 EDT,-1.4,-1.9,-1.7,95.3,93.2,94.8,1.98,3.41,0.6,2.0,7.7,1.0,2.3,4.0,,991.33,989.88,990.59,
HFAL,2018-04-06 13:00:00 EDT,-1.4,-1.8,-1.6,95.8,95.4,95.6,1.63,5.04,0.1,1.1,1.2,0.4,1.8,351.5,,989.81,988.25,989.00,
HFAL,2018-04-06 14:00:00 EDT,-1.0,-1.4,-1.2,95.2,94.1,94.8,1.49,6.53,0.3,2.0,330.4,0.5,2.5,336.9,,988.11,986.40,987.15,
HFAL,2018-04-06 15:00:00 EDT,-0.7,-1.3,-0.9,94.9,94.4,94.7,0.25,6.78,0.7,2.3,321.1,0.9,3.3,324.8,,986.35,985.06,985.72,
HFAL,2018-04-06 16:00:00 EDT,1.5,-0.6,0.5,94.3,85.1,88.5,0.00,6.78,0.6,2.2,314.9,0.8,2.7,318.0,,984.85,983.85,984.26,
HFAL,2018-04-06 17:00:00 EDT,3.2,1.7,2.4,83.6,79.7,81.3,0.00,6.78,0.4,1.5,335.1,0.6,2.0,335.7,,983.75,983.16,983.49,
HFAL,2018-04-06 18:00:00 EDT,3.0,2.3,2.6,89.5,81.7,86.7,0.00,6.78,0.5,1.5,14.6,0.7,1.9,15.2,,983.14,982.38,982.74,
HFAL,2018-04-06 19:00:00 EDT,2.5,2.2,2.4,94.1,89.6,92.1,0.00,6.78,0.4,1.1,199.0,0.5,1.5,199.0,,982.30,982.08,982.18,
HFAL,2018-04-06 20:00:00 EDT,2.9,1.7,2.1,95.4,92.9,94.3,0.11,6.89,0.6,2.3,195.6,0.8,2.7,198.1,,982.27,982.06,982.13,
HFAL,2018-04-06 21:00:00 EDT,2.9,1.5,2.0,95.9,91.7,94.6,0.00,6.89,1.0,2.5,224.1,1.2,2.9,228.5,,982.62,982.23,982.43,
HFAL,2018-04-06 22:00:00 EDT,2.7,1.8,2.2,95.0,91.9,93.0,0.00,6.89,0.8,2.5,212.8,0.9,2.9,214.5,,983.33,982.58,983.01,
HFAL,2018-04-06 23:00:00 EDT,3.5,2.7,3.1,94.0,90.3,92.3,0.25,7.14,0.5,1.8,202.8,0.6,2.4,204.0,,983.09,982.87,982.96,
HFAL,2018-04-07 00:00:00 EDT,3.2,2.9,3.1,93.7,89.2,91.2,0.17,7.31,1.2,4.6,254.5,1.6,5.9,260.2,,983.02,982.68,982.84,
