station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],precip_local [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],solar_insolation_total [MJ/m^2]
HFAL,2018-03-02 14:00:00 EST,0.9,0.3,0.6,96.4,95.8,96.0,1.49,33.06,2.6,7.9,316.5,3.2,9.7,317.9,41,975.84,974.80,975.22,0.1
HFAL,2018-03-02 15:00:00 EST,0.5,0.2,0.3,96.2,95.2,95.9,0.80,33.86,2.5,7.5,314.5,3.0,9.7,314.9,40,977.13,975.88,976.48,0.1
HFAL,2018-03-02 16:00:00 EST,0.7,0.4,0.5,94.4,89.7,92.7,0.27,34.13,2.4,9.5,316.3,3.0,11.3,317.7,31,978.57,977.29,978.00,0.1
HFAL,2018-03-02 17:00:00 EST,0.7,0.4,0.6,90.3,87.0,88.5,0.06,34.19,2.8,8.8,321.4,3.3,10.6,325.0,17,980.41,978.74,979.53,0.1
HFAL,2018-03-02 18:00:00 EST,0.7,0.5,0.5,87.7,84.1,86.1,0.00,34.19,2.6,9.0,327.0,3.2,10.3,329.8,2,982.46,980.63,981.62,0.0
HFAL,2018-03-02 19:00:00 EST,0.6,0.0,0.3,86.8,82.6,84.8,0.00,34.19,2.9,10.9,328.9,3.5,10.2,331.3,0,984.09,982.62,983.44,0.0
HFAL,2018-03-02 20:00:00 EST,0.4,0.0,0.2,86.9,79.2,82.3,0.00,34.19,3.0,11.4,334.8,3.6,13.0,339.2,0,984.94,984.13,984.53,0.0
HFAL,2018-03-02 21:00:00 EST,0.6,0.4,0.5,77.9,74.1,76.1,0.00,34.19,3.1,9.8,334.3,3.7,12.2,337.7,0,985.92,985.05,985.46,0.0
HFAL,2018-03-02 22:00:00 EST,0.5,0.4,0.4,77.3,74.8,76.2,0.00,34.19,2.4,8.0,326.5,2.9,10.2,329.2,0,986.60,985.84,986.25,0.0
HFAL,2018-03-02 23:00:00 EST,0.8,0.6,0.7,75.4,72.4,74.1,0.00,34.19,2.4,8.4,328.7,2.9,10.8,330.6,0,987.39,986.65,986.94,0.0
HFAL,2018-03-03 00:00:00 EST,0.8,0.6,0.7,75.6,73.3,74.7,0.00,34.19,1.9,6.9,325.9,2.4,7.2,327.9,0,988.12,987.47,987.79,0.0
HFAL,2018-03-03 01:00:00 EST,0.8,0.7,0.7,76.1,74.2,75.4,0.00,0.00,1.8,6.9,318.0,2.2,7.3,320.3,0,988.72,988.21,988.51,0.0
HFAL,2018-03-03 02:00:00 EST,0.8,0.6,0.7,77.0,74.3,75.9,0.00,0.00,1.9,5.4,322.2,2.3,6.3,323.8,0,988.92,988.47,988.72,0.0
HFAL,2018-03-03 03:00:00 EST,0.8,0.6,0.7,76.8,74.0,75.3,0.00,0.00,1.9,6.1,326.4,2.4,6.6,328.6,0,989.21,988.94,989.02,0.0
HFAL,2018-03-03 04:00:00 EST,0.8,0.6,0.7,77.6,73.2,75.4,0.00,0.00,1.7,7.1,316.5,2.2,7.6,317.8,0,989.21,988.97,989.08,0.0
HFAL,2018-03-03 05:00:00 EST,1.0,0.6,0.8,76.2,71.1,74.1,0.00,0.00,1.5,6.3,312.3,2.0,7.1,313.5,0,989.73,989.11,989.43,0.0
HFAL,2018-03-03 06:00:00 EST,1.1,0.8,1.0,72.7,68.7,70.4,0.00,0.00,1.9,5.5,322.6,2.4,8.1,324.4,0,990.59,989.66,990.11,0.0
HFAL,2018-03-03 07:00:00 EST,1.0,0.7,0.8,73.1,69.2,70.9,0.00,0.00,1.4,5.9,326.0,1.8,6.9,327.6,5,991.71,990.70,991.19,0.0
HFAL,2018-03-03 08:00:00 EST,1.3,1.0,1.2,71.0,67.8,69.3,0.00,0.00,1.6,5.7,337.4,2.0,6.8,339.7,66,992.93,991.84,992.40,0.2
HFAL,2018-03-03 09:00:00 EST,2.6,1.4,1.8,69.4,64.5,67.5,0.00,0.00,1.6,7.0,328.8,2.1,9.2,331.3,174,993.56,992.98,993.28,0.6
HFAL,2018-03-03 10:00:00 EST,3.4,2.8,3.2,62.8,59.7,60.9,0.00,0.00,3.1,9.0,354.0,3.6,10.5,356.5,370,994.11,993.64,993.93,1.3
HFAL,2018-03-03 11:00:00 EST,3.9,3.3,3.6,63.5,59.8,61.3,0.00,0.00,2.7,8.4,353.2,3.2,9.1,354.1,352,994.13,994.01,994.08,1.3
HFAL,2018-03-03 12:00:00 EST,3.9,3.5,3.7,66.1,61.4,64.0,0.00,0.00,1.8,6.0,326.6,2.2,6.9,329.1,281,994.10,993.75,993.91,1.0
HFAL,2018-03-03 13:00:00 EST,4.0,3.6,3.7,65.8,63.8,65.1,0.00,0.00,2.1,6.9,332.9,2.5,7.2,335.4,212,993.78,993.60,993.69,0.8
HFAL,2018-03-03 14:00:00 EST,5.1,4.0,4.7,65.8,61.4,63.2,0.00,0.00,2.1,7.4,330.8,2.6,8.1,332.2,356,993.77,993.32,993.58,1.3
HFAL,2018-03-03 15:00:00 EST,5.4,4.9,5.2,62.6,60.3,61.4,0.00,0.00,2.2,6.5,323.1,2.7,8.5,325.2,297,993.29,993.16,993.22,1.1
HFAL,2018-03-03 16:00:00 EST,5.7,5.2,5.4,61.9,60.4,61.3,0.00,0.00,1.9,8.0,327.4,2.3,8.9,330.8,187,993.87,993.28,993.58,0.7
HFAL,2018-03-03 17:00:00 EST,5.2,3.8,4.5,68.9,62.7,65.2,0.00,0.00,1.5,4.9,311.7,1.9,6.3,313.8,38,994.77,993.94,994.32,0.1
HFAL,2018-03-03 18:00:00 EST,3.8,3.4,3.6,68.9,66.7,67.8,0.00,0.00,1.3,4.9,336.2,1.6,5.9,337.4,5,995.96,994.84,995.38,0.0
HFAL,2018-03-03 19:00:00 EST,3.5,2.7,3.1,71.4,68.2,69.5,0.00,0.00,3.1,9.5,16.9,3.6,10.5,17.3,0,996.79,996.07,996.42,0.0
HFAL,2018-03-03 20:00:00 EST,3.0,2.7,2.8,72.5,69.5,71.2,0.00,0.00,4.4,10.4,13.9,5.0,12.8,15.1,0,997.33,996.81,997.07,0.0
HFAL,2018-03-03 21:00:00 EST,3.0,2.5,2.8,76.3,69.1,72.1,0.00,0.00,2.3,9.3,1.0,2.7,9.7,1.1,0,997.58,997.32,997.46,0.0
HFAL,2018-03-03 22:00:00 EST,2.6,2.2,2.5,78.6,73.3,75.9,0.00,0.00,1.0,3.6,339.5,1.3,4.6,340.0,0,997.54,997.20,997.40,0.0
HFAL,2018-03-03 23:00:00 EST,3.6,2.7,3.4,71.3,59.5,61.8,0.00,0.00,3.3,8.5,8.2,3.8,9.8,9.9,0,997.13,996.87,996.97,0.0
HFAL,2018-03-04 00:00:00 EST,3.6,3.4,3.5,60.7,59.2,60.0,0.00,0.00,3.1,8.6,15.2,3.6,8.6,15.8,0,997.07,996.91,996.99,0.0
HFAL,2018-03-04 01:00:00 EST,3.6,3.2,3.4,65.8,58.2,62.2,0.00,0.00,3.3,10.2,10.3,3.9,11.5,10.1,0,997.16,997.04,997.09,0.0
HFAL,2018-03-04 02:00:00 EST,3.1,2.9,3.0,69.4,66.8,68.1,0.00,0.00,2.5,7.8,10.0,3.0,9.6,11.5,0,997.00,996.63,996.83,0.0
HFAL,2018-03-04 03:00:00 EST,2.8,2.3,2.5,74.7,69.4,72.7,0.00,0.00,0.6,2.5,324.2,0.8,3.2,324.9,0,996.54,996.33,996.39,0.0
HFAL,2018-03-04 04:00:00 EST,2.4,2.3,2.3,73.2,71.3,72.3,0.00,0.00,0.9,4.3,314.5,1.2,4.8,316.4,0,996.55,996.32,996.45,0.0
HFAL,2018-03-04 05:00:00 EST,2.6,2.1,2.4,73.9,68.4,71.2,0.00,0.00,1.3,5.6,339.1,1.6,6.3,340.4,0,996.67,996.48,996.59,0.0
HFAL,2018-03-04 06:00:00 EST,2.7,2.4,2.5,69.3,66.8,68.1,0.00,0.00,2.2,6.1,3.6,2.6,7.6,5.3,0,996.88,996.64,996.77,0.0
HFAL,2018-03-04 07:00:00 EST,2.4,1.7,2.0,76.3,68.7,72.3,0.00,0.00,1.2,6.3,349.3,1.4,6.5,349.4,3,997.23,996.89,997.06,0.0
HFAL,2018-03-04 08:00:00 EST,2.7,2.3,2.5,68.4,62.7,65.3,0.00,0.00,2.2,7.0,349.6,2.7,8.4,350.9,35,997.39,997.27,997.35,0.1
HFAL,2018-03-04 09:00:00 EST,3.1,2.7,2.8,69.3,63.4,66.4,0.00,0.00,1.7,5.7,331.3,2.1,6.5,332.8,100,997.33,997.12,997.24,0.4
HFAL,2018-03-04 10:00:00 EST,3.7,3.2,3.5,64.3,60.4,62.1,0.00,0.00,1.6,5.9,344.1,2.0,7.4,345.0,126,997.10,996.92,997.01,0.5
HFAL,2018-03-04 11:00:00 EST,3.5,2.9,3.1,66.9,63.7,65.5,0.00,0.00,1.8,5.4,312.9,2.3,7.1,315.0,201,996.95,996.63,996.79,0.7
HFAL,2018-03-04 12:00:00 EST,3.4,2.9,3.0,66.6,63.5,65.1,0.00,0.00,2.1,5.7,317.7,2.6,8.2,320.4,207,996.61,996.49,996.56,0.7
HFAL,2018-03-04 13:00:00 EST,4.6,2.7,3.2,65.5,56.7,62.6,0.00,0.00,2.1,6.4,316.5,2.6,7.5,318.4,314,996.43,995.53,995.99,1.1
HFAL,2018-03-04 14:00:00 EST,5.1,3.1,4.2,58.8,53.0,55.1,0.00,0.00,2.5,7.8,329.1,3.1,9.6,330.9,435,995.47,995.00,995.17,1.6
HFAL,2018-03-04 15:00:00 EST,5.1,3.5,4.2,55.0,51.5,52.3,0.00,0.00,2.7,9.3,325.4,3.2,10.8,326.7,441,995.19,994.98,995.06,1.6
HFAL,2018-03-04 16:00:00 EST,4.2,2.4,3.1,53.5,50.4,52.2,0.00,0.00,2.3,6.7,326.4,2.8,9.9,328.8,223,995.25,995.16,995.21,0.8
HFAL,2018-03-04 17:00:00 EST,2.6,1.8,2.2,51.8,50.2,50.8,0.00,0.00,2.1,6.9,314.0,2.7,9.0,315.3,72,995.42,995.19,995.26,0.3
HFAL,2018-03-04 18:00:00 EST,1.7,0.8,1.3,56.8,53.0,54.9,0.00,0.00,1.6,6.9,317.9,2.0,8.6,320.4,13,996.25,995.43,995.86,0.0
HFAL,2018-03-04 19:00:00 EST,0.8,0.1,0.4,62.4,57.1,59.3,0.00,0.00,2.1,8.7,333.3,2.5,9.8,334.7,0,996.69,996.30,996.56,0.0
HFAL,2018-03-04 20:00:00 EST,-0.0,-0.6,-0.4,62.6,60.6,61.6,0.00,0.00,2.3,6.4,326.9,2.8,8.0,329.6,0,996.66,996.54,996.61,0.0
HFAL,2018-03-04 21:00:00 EST,-0.6,-0.8,-0.7,63.7,61.2,62.3,0.00,0.00,2.2,8.2,322.0,2.7,9.4,323.6,0,996.48,996.26,996.41,0.0
HFAL,2018-03-04 22:00:00 EST,-0.8,-0.9,-0.9,64.1,62.6,63.4,0.00,0.00,2.3,6.8,325.0,2.8,8.2,326.6,0,996.26,996.03,996.15,0.0
HFAL,2018-03-04 23:00:00 EST,-1.0,-1.2,-1.0,65.9,63.3,64.8,0.00,0.00,2.1,7.3,315.8,2.6,9.5,316.8,0,996.04,995.28,995.76,0.0
HFAL,2018-03-05 00:00:00 EST,-1.1,-1.2,-1.1,66.0,63.9,64.9,0.00,0.00,1.9,7.0,319.2,2.3,8.2,322.0,0,995.42,995.06,995.20,0.0
HFAL,2018-03-05 01:00:00 EST,-1.1,-1.2,-1.2,67.3,64.2,65.7,0.00,0.00,1.7,6.4,318.7,2.2,7.7,320.6,0,995.08,994.83,994.94,0.0
HFAL,2018-03-05 02:00:00 EST,-1.0,-1.1,-1.1,66.2,64.2,65.1,0.00,0.00,1.3,5.1,308.0,1.6,6.4,310.3,0,994.84,994.51,994.70,0.0
HFAL,2018-03-05 03:00:00 EST,-0.8,-1.0,-1.0,66.3,65.4,65.9,0.00,0.00,1.1,4.1,323.5,1.4,4.9,326.2,0,994.46,994.32,994.37,0.0
HFAL,2018-03-05 04:00:00 EST,-1.1,-1.2,-1.2,67.6,66.1,66.9,0.00,0.00,1.4,4.9,321.0,1.7,6.5,322.0,0,994.35,994.26,994.31,0.0
HFAL,2018-03-05 05:00:00 EST,-1.1,-1.2,-1.2,69.2,67.9,68.5,0.00,0.00,1.2,4.9,311.0,1.5,5.5,313.5,0,994.43,994.27,994.35,0.0
HFAL,2018-03-05 06:00:00 EST,-1.0,-1.1,-1.0,69.1,67.4,68.3,0.00,0.00,1.3,4.7,318.1,1.7,5.6,320.9,0,994.44,994.35,994.40,0.0
HFAL,2018-03-05 07:00:00 EST,-1.0,-1.9,-1.4,71.7,68.0,69.8,0.00,0.00,1.0,3.5,308.0,1.4,3.9,310.2,4,994.47,994.35,994.40,0.0
HFAL,2018-03-05 08:00:00 EST,-0.6,-2.0,-1.4,72.7,65.4,70.1,0.00,0.00,0.8,3.5,308.3,1.0,4.3,309.8,48,994.56,994.38,994.48,0.2
HFAL,2018-03-05 09:00:00 EST,1.0,-0.4,0.3,65.7,59.8,62.5,0.00,0.00,1.5,6.1,340.7,1.8,6.8,340.8,133,994.41,993.94,994.13,0.5
HFAL,2018-03-05 10:00:00 EST,2.4,1.2,1.6,59.5,55.4,57.3,0.00,0.00,3.3,9.9,6.0,3.8,10.4,7.7,392,994.21,993.98,994.05,1.4
HFAL,2018-03-05 11:00:00 EST,2.7,1.6,2.1,57.7,53.6,55.9,0.00,0.00,4.2,10.9,17.0,4.8,12.1,18.3,470,994.25,994.07,994.13,1.7
HFAL,2018-03-05 12:00:00 EST,2.6,2.1,2.3,56.3,54.4,55.3,0.00,0.00,2.7,7.1,15.3,3.1,8.3,15.6,215,994.69,994.22,994.51,0.8
HFAL,2018-03-05 13:00:00 EST,2.9,2.2,2.5,57.4,55.6,56.3,0.00,0.00,2.0,6.2,353.0,2.4,6.6,353.1,175,994.81,994.61,994.72,0.6
HFAL,2018-03-05 14:00:00 EST,3.1,2.8,2.9,56.2,55.4,55.8,0.00,0.00,1.9,5.7,339.2,2.3,6.8,340.4,191,994.69,994.51,994.59,0.7
HFAL,2018-03-05 15:00:00 EST,3.2,2.7,3.0,57.0,55.0,55.8,0.00,0.00,1.5,4.6,335.4,1.9,5.3,336.4,173,994.66,994.45,994.56,0.6
HFAL,2018-03-05 16:00:00 EST,3.2,2.8,3.0,55.5,54.5,55.0,0.00,0.00,1.9,5.9,353.0,2.3,6.9,353.8,117,994.81,994.63,994.75,0.4
HFAL,2018-03-05 17:00:00 EST,3.0,2.8,2.8,54.7,53.1,53.8,0.00,0.00,2.1,6.2,8.3,2.4,6.3,8.7,51,995.07,994.81,994.97,0.2
HFAL,2018-03-05 18:00:00 EST,2.8,2.2,2.5,55.1,53.4,54.2,0.00,0.00,2.2,5.7,5.1,2.6,6.3,5.9,12,995.57,995.13,995.33,0.0
HFAL,2018-03-05 19:00:00 EST,2.2,1.8,2.0,56.0,55.0,55.5,0.00,0.00,2.0,6.1,4.8,2.3,7.6,5.4,0,995.88,995.66,995.78,0.0
HFAL,2018-03-05 20:00:00 EST,1.7,1.3,1.4,60.3,56.2,58.1,0.00,0.00,1.0,3.8,350.5,1.3,4.9,351.2,0,996.10,995.71,995.92,0.0
HFAL,2018-03-05 21:00:00 EST,1.1,0.3,0.7,60.9,58.0,59.3,0.00,0.00,0.8,2.1,29.3,1.0,2.5,29.6,0,995.67,995.32,995.52,0.0
HFAL,2018-03-05 22:00:00 EST,0.3,-0.1,0.1,64.5,61.2,62.7,0.00,0.00,0.8,3.3,42.1,1.1,3.8,42.1,0,995.31,995.14,995.22,0.0
HFAL,2018-03-05 23:00:00 EST,0.2,-0.3,-0.1,66.9,64.8,65.6,0.00,0.00,1.0,4.0,43.8,1.3,4.0,43.5,0,995.16,994.98,995.06,0.0
HFAL,2018-03-06 00:00:00 EST,-0.2,-0.6,-0.4,68.3,66.8,67.6,0.00,0.00,0.9,3.4,51.2,1.2,4.3,51.3,0,994.96,994.67,994.81,0.0
HFAL,2018-03-06 01:00:00 EST,-0.5,-1.7,-0.9,73.6,68.8,70.5,0.00,0.00,0.7,2.7,35.0,0.9,4.2,35.2,0,994.77,994.59,994.67,0.0
HFAL,2018-03-06 02:00:00 EST,-1.6,-2.1,-1.9,76.5,74.7,75.4,0.00,0.00,1.1,2.6,213.7,1.2,2.9,216.0,0,994.79,994.39,994.65,0.0
HFAL,2018-03-06 03:00:00 EST,-1.9,-2.4,-2.1,76.8,75.2,75.9,0.00,0.00,0.5,1.4,212.1,0.6,1.6,211.4,0,994.35,993.82,994.03,0.0
HFAL,2018-03-06 04:00:00 EST,-2.6,-3.3,-2.9,82.0,77.2,79.4,0.00,0.00,0.3,1.1,182.2,0.5,1.5,178.3,0,993.93,993.80,993.84,0.0
HFAL,2018-03-06 05:00:00 EST,-3.4,-4.0,-3.7,84.9,80.8,83.3,0.00,0.00,0.7,2.5,212.3,0.9,2.8,216.0,0,994.25,993.93,994.10,0.0
HFAL,2018-03-06 06:00:00 EST,-3.2,-4.0,-3.6,85.5,81.4,83.6,0.00,0.00,0.4,1.3,189.9,0.5,1.6,185.6,0,994.27,994.05,994.16,0.0
HFAL,2018-03-06 07:00:00 EST,-3.7,-4.5,-4.2,87.3,85.2,86.3,0.00,0.00,0.0,0.5,141.5,0.1,0.8,145.1,6,994.59,994.27,994.44,0.0
HFAL,2018-03-06 08:00:00 EST,-2.5,-4.3,-3.2,87.2,77.0,81.5,0.00,0.00,0.5,2.1,212.3,0.7,2.4,213.1,22,994.90,994.61,994.75,0.1
HFAL,2018-03-06 09:00:00 EST,-1.2,-2.7,-2.0,78.5,72.0,76.3,0.00,0.00,0.7,2.6,338.0,0.9,3.2,339.8,158,994.89,994.52,994.71,0.6
HFAL,2018-03-06 10:00:00 EST,1.4,-0.7,0.4,72.5,62.8,67.9,0.00,0.00,1.3,3.3,3.8,1.6,4.2,3.5,497,994.51,994.10,994.35,1.8
HFAL,2018-03-06 11:00:00 EST,2.6,1.5,2.3,62.4,53.8,56.9,0.00,0.00,1.2,3.9,29.3,1.5,4.4,29.3,592,994.07,993.59,993.83,2.1
HFAL,2018-03-06 12:00:00 EST,4.6,2.7,3.5,54.6,50.4,52.2,0.00,0.00,1.0,3.5,347.5,1.3,4.1,351.7,613,993.55,992.68,993.21,2.2
HFAL,2018-03-06 13:00:00 EST,5.5,3.8,4.7,50.6,45.5,48.1,0.00,0.00,0.9,2.9,255.1,1.2,3.3,267.0,654,992.57,991.43,991.98,2.4
HFAL,2018-03-06 14:00:00 EST,6.4,4.9,5.6,47.6,44.2,46.1,0.00,0.00,1.2,4.0,175.4,1.5,5.6,174.5,612,991.38,990.93,991.11,2.2
HFAL,2018-03-06 15:00:00 EST,7.0,6.1,6.4,45.4,42.6,44.1,0.00,0.00,1.3,4.7,179.1,1.7,5.8,179.4,538,991.08,990.55,990.82,1.9
HFAL,2018-03-06 16:00:00 EST,6.6,5.5,6.0,46.5,43.1,44.9,0.00,0.00,1.3,4.4,169.5,1.6,5.0,168.4,219,990.56,990.29,990.38,0.8
HFAL,2018-03-06 17:00:00 EST,6.9,5.8,6.2,45.3,42.6,44.0,0.00,0.00,1.3,4.6,156.1,1.6,5.3,152.7,180,990.40,990.15,990.31,0.6
HFAL,2018-03-06 18:00:00 EST,5.8,5.3,5.5,47.6,45.4,46.7,0.00,0.00,0.6,3.8,141.2,0.9,4.6,142.2,12,990.11,989.93,990.04,0.0
HFAL,2018-03-06 19:00:00 EST,5.2,3.9,4.7,52.0,47.2,49.5,0.00,0.00,0.6,4.7,183.1,0.8,4.5,181.7,0,990.46,989.81,990.10,0.0
HFAL,2018-03-06 20:00:00 EST,3.9,3.4,3.7,55.5,52.4,53.7,0.00,0.00,0.8,2.7,168.3,1.1,3.3,167.4,0,990.58,990.26,990.38,0.0
HFAL,2018-03-06 21:00:00 EST,3.3,3.0,3.1,60.9,56.0,57.7,0.00,0.00,1.1,5.2,184.4,1.4,6.0,183.9,0,990.74,990.32,990.53,0.0
