station,time_end,temp_2m_max [degC],temp_2m_min [degC],temp_2m_avg [degC],relative_humidity_max [percent],relative_humidity_min [percent],relative_humidity_avg [percent],precip_incremental [mm],precip_local [mm],wind_speed_prop_avg [m/s],wind_speed_prop_max [m/s],wind_direction_prop_avg [degrees],wind_speed_sonic_avg [m/s],wind_speed_sonic_max [m/s],wind_direction_sonic_avg [degrees],solar_insolation_avg [W/m^2],station_pressure_max [mbar],station_pressure_min [mbar],station_pressure_avg [mbar],solar_insolation_total [MJ/m^2]
HFAL,2018-02-01 18:00:00 EST,4.8,3.2,4.0,55.5,51.9,53.9,0.00,0.00,1.7,7.9,220.2,2.0,8.4,223.3,1,987.66,987.35,987.53,0.0
HFAL,2018-02-01 19:00:00 EST,4.0,3.2,3.6,64.9,53.7,60.0,0.19,0.19,1.8,5.5,208.8,2.1,6.6,211.0,0,987.91,987.60,987.78,0.0
HFAL,2018-02-01 20:00:00 EST,3.4,2.0,2.7,81.1,64.6,73.2,0.55,0.74,1.4,5.3,249.1,1.8,7.8,252.6,0,988.32,987.77,988.03,0.0
HFAL,2018-02-01 21:00:00 EST,2.1,0.9,1.7,92.5,81.7,86.0,1.08,1.82,1.1,4.6,224.4,1.4,4.9,229.3,0,988.34,987.71,988.15,0.0
HFAL,2018-02-01 22:00:00 EST,0.8,0.5,0.6,96.7,93.4,95.7,0.64,2.46,0.5,1.3,120.3,0.6,1.7,120.7,0,987.71,986.88,987.33,0.0
HFAL,2018-02-01 23:00:00 EST,1.0,0.5,0.8,97.2,96.7,97.0,0.25,2.71,0.7,1.5,150.4,0.8,2.3,151.4,0,986.86,986.25,986.60,0.0
HFAL,2018-02-02 00:00:00 EST,1.1,0.7,0.9,97.3,97.0,97.1,0.45,3.16,0.6,1.8,129.4,0.8,2.1,130.8,0,986.50,985.18,985.81,0.0
HFAL,2018-02-02 01:00:00 EST,1.0,0.6,0.8,97.4,97.1,97.2,0.95,0.95,0.3,1.9,189.9,0.5,2.4,191.8,0,985.24,984.72,984.96,0.0
HFAL,2018-02-02 02:00:00 EST,1.1,0.0,0.6,97.4,96.6,97.0,1.02,1.97,0.9,2.7,281.3,1.1,3.2,287.4,0,985.57,984.83,985.26,0.0
HFAL,2018-02-02 03:00:00 EST,0.2,-1.4,-0.5,97.7,97.3,97.5,1.02,2.99,2.1,6.0,4.1,2.6,7.4,4.8,0,986.76,985.77,986.31,0.0
HFAL,2018-02-02 04:00:00 EST,-1.5,-2.6,-2.1,96.9,83.1,89.3,0.07,3.06,2.1,7.4,354.6,2.6,8.7,355.6,0,987.42,986.61,986.97,0.0
HFAL,2018-02-02 05:00:00 EST,-2.7,-4.2,-3.5,84.1,73.1,79.2,0.00,3.06,2.0,6.8,347.6,2.4,8.6,349.2,0,988.43,987.39,987.96,0.0
HFAL,2018-02-02 06:00:00 EST,-4.2,-4.8,-4.5,84.9,73.5,78.4,0.00,3.06,0.8,4.5,314.9,1.1,4.8,314.6,0,989.23,988.33,988.82,0.0
HFAL,2018-02-02 07:00:00 EST,-4.5,-5.7,-4.9,84.0,64.1,74.0,0.00,3.06,1.5,6.8,279.8,1.9,7.3,282.9,0,990.18,988.95,989.71,0.0
HFAL,2018-02-02 08:00:00 EST,-5.7,-6.2,-6.0,70.8,63.6,67.7,0.00,3.06,1.3,4.8,284.0,1.7,6.7,287.5,8,990.47,989.82,990.08,0.0
HFAL,2018-02-02 09:00:00 EST,-6.0,-6.4,-6.2,67.5,63.0,64.9,0.00,3.06,1.5,5.6,287.3,1.9,6.3,290.2,27,991.27,990.71,990.99,0.1
HFAL,2018-02-02 10:00:00 EST,-6.5,-6.9,-6.7,73.3,65.0,69.8,0.00,3.06,1.6,5.5,290.8,2.1,7.3,293.0,68,992.21,991.30,991.73,0.2
HFAL,2018-02-02 11:00:00 EST,-5.5,-6.3,-5.8,62.8,57.1,59.7,0.00,3.06,1.8,7.3,290.3,2.3,8.6,293.2,219,992.37,992.21,992.28,0.8
HFAL,2018-02-02 12:00:00 EST,-5.1,-5.9,-5.7,58.3,49.2,53.0,0.00,3.06,2.6,10.4,293.7,3.2,13.9,295.2,260,992.36,992.14,992.27,0.9
HFAL,2018-02-02 13:00:00 EST,-5.8,-6.6,-6.4,57.6,50.8,55.1,0.00,3.06,2.0,8.7,298.8,2.5,10.2,299.6,153,992.37,991.97,992.23,0.6
HFAL,2018-02-02 14:00:00 EST,-4.7,-5.9,-5.3,53.5,44.3,49.5,0.00,3.06,2.5,9.1,299.2,3.1,11.7,301.3,411,992.59,991.87,992.16,1.5
HFAL,2018-02-02 15:00:00 EST,-6.3,-6.9,-6.6,54.1,45.9,49.4,0.00,3.06,2.7,10.6,304.4,3.3,10.9,306.0,279,993.70,992.68,993.11,1.0
HFAL,2018-02-02 16:00:00 EST,-6.9,-8.2,-7.7,56.6,46.6,52.0,0.00,3.06,2.5,11.4,304.0,3.1,13.8,305.7,125,994.97,993.81,994.41,0.4
HFAL,2018-02-02 17:00:00 EST,-8.2,-9.7,-9.0,47.6,43.6,45.6,0.00,3.06,3.1,13.3,297.9,3.9,14.5,299.3,47,996.44,994.99,995.62,0.2
HFAL,2018-02-02 18:00:00 EST,-9.8,-10.6,-10.3,49.4,43.3,46.0,0.00,3.06,2.5,9.7,289.1,3.1,12.3,292.1,2,997.80,996.53,997.15,0.0
HFAL,2018-02-02 19:00:00 EST,-10.8,-11.6,-11.2,49.2,46.6,48.0,0.00,3.06,2.1,7.7,290.8,2.6,9.2,293.7,0,999.43,997.94,998.66,0.0
HFAL,2018-02-02 20:00:00 EST,-11.6,-12.0,-11.8,51.9,47.9,49.9,0.00,3.06,1.9,6.3,289.2,2.5,7.2,291.9,0,1000.43,999.59,999.99,0.0
HFAL,2018-02-02 21:00:00 EST,-12.0,-12.5,-12.2,55.2,50.3,52.9,0.00,3.06,1.5,5.7,296.1,2.0,8.0,298.8,0,1000.90,1000.52,1000.76,0.0
HFAL,2018-02-02 22:00:00 EST,-12.3,-12.9,-12.6,57.9,50.3,53.1,0.00,3.06,0.5,1.8,233.2,0.7,2.3,233.4,0,1001.38,1000.97,1001.25,0.0
HFAL,2018-02-02 23:00:00 EST,-12.2,-12.9,-12.5,55.7,50.4,53.1,0.00,3.06,0.6,2.7,225.9,0.8,3.4,226.2,0,1001.73,1001.40,1001.61,0.0
HFAL,2018-02-03 00:00:00 EST,-12.4,-12.8,-12.6,56.9,51.2,53.9,0.00,3.06,0.7,3.1,259.9,0.9,3.7,264.2,0,1002.22,1001.74,1002.02,0.0
HFAL,2018-02-03 01:00:00 EST,-12.5,-12.8,-12.7,58.7,56.3,57.4,0.00,0.00,0.6,1.9,237.3,0.8,2.9,239.7,0,1002.31,1001.99,1002.21,0.0
HFAL,2018-02-03 02:00:00 EST,-12.4,-12.8,-12.7,62.5,59.5,60.8,0.00,0.00,0.8,3.6,248.9,1.0,4.6,253.4,0,1002.16,1001.98,1002.10,0.0
HFAL,2018-02-03 03:00:00 EST,-12.4,-12.6,-12.5,64.0,61.1,62.7,0.00,0.00,1.3,4.1,235.1,1.7,4.8,239.1,0,1002.32,1002.15,1002.24,0.0
HFAL,2018-02-03 04:00:00 EST,-12.6,-12.7,-12.7,63.7,62.9,63.3,0.00,0.00,1.8,5.1,227.2,2.1,6.4,230.1,0,1002.31,1002.19,1002.26,0.0
HFAL,2018-02-03 05:00:00 EST,-12.5,-12.7,-12.6,63.6,62.1,62.6,0.00,0.00,1.8,6.1,231.4,2.1,6.6,235.1,0,1002.89,1002.35,1002.59,0.0
HFAL,2018-02-03 06:00:00 EST,-12.6,-13.1,-12.8,66.1,62.4,63.7,0.00,0.00,1.4,5.5,240.5,1.8,6.1,244.1,0,1003.59,1003.05,1003.24,0.0
HFAL,2018-02-03 07:00:00 EST,-13.2,-13.6,-13.4,69.4,66.3,68.0,0.00,0.00,1.0,4.0,239.1,1.3,4.9,243.5,0,1003.64,1003.34,1003.47,0.0
HFAL,2018-02-03 08:00:00 EST,-12.4,-13.0,-12.7,66.4,64.4,65.3,0.00,0.00,2.0,5.3,218.3,2.3,5.7,220.6,11,1003.93,1003.45,1003.70,0.0
HFAL,2018-02-03 09:00:00 EST,-11.0,-12.3,-11.6,64.5,60.6,62.9,0.00,0.00,2.1,6.1,219.9,2.4,6.7,221.7,24,1004.16,1003.93,1004.00,0.1
HFAL,2018-02-03 10:00:00 EST,-9.0,-10.9,-10.0,60.8,54.2,58.0,0.00,0.00,1.9,6.5,242.2,2.3,7.3,246.6,213,1004.28,1004.10,1004.19,0.8
HFAL,2018-02-03 11:00:00 EST,-6.6,-8.8,-7.7,54.0,50.1,51.9,0.00,0.00,2.4,9.0,241.3,2.9,10.7,245.5,453,1004.40,1003.93,1004.19,1.6
HFAL,2018-02-03 12:00:00 EST,-5.1,-6.6,-5.9,49.0,43.9,46.5,0.00,0.00,2.3,8.9,245.3,2.8,9.4,250.1,521,1003.94,1002.71,1003.42,1.9
HFAL,2018-02-03 13:00:00 EST,-3.7,-5.0,-4.3,43.5,36.5,40.0,0.00,0.00,1.9,6.4,243.2,2.3,7.0,246.8,523,1002.60,1001.82,1002.20,1.9
HFAL,2018-02-03 14:00:00 EST,-2.8,-3.8,-3.3,43.0,34.8,38.3,0.00,0.00,2.4,7.9,220.3,2.8,7.5,223.4,480,1001.69,1001.15,1001.42,1.7
HFAL,2018-02-03 15:00:00 EST,-2.8,-3.3,-3.0,41.1,36.4,38.7,0.00,0.00,1.8,6.6,247.1,2.2,8.9,251.5,231,1001.37,1001.08,1001.23,0.8
HFAL,2018-02-03 16:00:00 EST,-2.6,-3.0,-2.8,45.8,35.8,40.4,0.00,0.00,1.8,5.7,214.6,2.2,7.5,218.9,216,1001.11,1000.88,1000.99,0.8
HFAL,2018-02-03 17:00:00 EST,-2.9,-3.5,-3.2,48.1,44.9,46.7,0.07,0.07,2.7,6.9,182.6,3.2,7.7,183.9,54,1001.23,1000.95,1001.07,0.2
HFAL,2018-02-03 18:00:00 EST,-3.6,-4.1,-3.8,52.0,48.0,50.3,0.00,0.07,3.8,9.4,181.7,4.3,12.1,183.1,2,1001.46,1001.27,1001.38,0.0
HFAL,2018-02-03 19:00:00 EST,-4.1,-4.4,-4.3,52.7,51.6,52.1,0.00,0.07,4.2,9.8,179.9,4.8,11.8,180.7,0,1001.58,1001.26,1001.36,0.0
HFAL,2018-02-03 20:00:00 EST,-4.4,-4.9,-4.6,52.9,51.7,52.4,0.00,0.07,2.7,7.3,194.9,3.1,9.4,196.6,0,1001.82,1001.58,1001.69,0.0
HFAL,2018-02-03 21:00:00 EST,-5.0,-5.9,-5.3,58.4,53.4,54.9,0.00,0.07,0.8,4.1,216.1,1.0,4.4,214.4,0,1001.88,1001.66,1001.76,0.0
HFAL,2018-02-03 22:00:00 EST,-5.2,-5.9,-5.5,58.0,55.5,56.6,0.00,0.07,0.7,2.5,229.4,1.0,3.6,232.6,0,1001.72,1001.57,1001.65,0.0
HFAL,2018-02-03 23:00:00 EST,-5.3,-5.6,-5.4,59.4,55.6,57.3,0.00,0.07,0.8,4.1,195.3,1.0,4.2,196.6,0,1001.65,1001.48,1001.55,0.0
HFAL,2018-02-04 00:00:00 EST,-4.7,-5.3,-4.9,58.9,55.6,57.2,0.00,0.07,0.9,3.6,204.4,1.1,4.1,204.8,0,1001.67,1001.51,1001.59,0.0
HFAL,2018-02-04 01:00:00 EST,-4.5,-4.7,-4.6,58.0,56.2,56.9,0.00,0.00,1.3,3.7,196.3,1.5,3.8,197.0,0,1001.72,1001.11,1001.52,0.0
HFAL,2018-02-04 02:00:00 EST,-4.4,-4.6,-4.5,59.4,55.5,57.4,0.00,0.00,0.8,3.4,177.8,1.1,4.4,178.5,0,1001.09,1000.50,1000.80,0.0
HFAL,2018-02-04 03:00:00 EST,-4.0,-4.5,-4.3,63.5,57.0,59.5,0.00,0.00,0.4,3.1,189.3,0.6,3.2,188.8,0,1000.70,1000.35,1000.54,0.0
HFAL,2018-02-04 04:00:00 EST,-3.5,-3.9,-3.8,61.5,54.8,58.0,0.00,0.00,0.5,2.6,189.3,0.7,2.9,181.3,0,1000.24,999.90,1000.10,0.0
HFAL,2018-02-04 05:00:00 EST,-3.4,-3.7,-3.6,57.3,54.2,55.4,0.00,0.00,0.6,2.4,177.0,0.8,3.2,174.9,0,999.93,999.53,999.72,0.0
HFAL,2018-02-04 06:00:00 EST,-3.6,-3.8,-3.7,65.8,55.5,60.9,0.00,0.00,0.4,1.9,73.3,0.6,2.6,76.0,0,999.53,999.04,999.38,0.0
HFAL,2018-02-04 07:00:00 EST,-3.1,-3.7,-3.4,64.3,56.8,59.2,0.00,0.00,0.9,4.0,178.4,1.1,4.3,177.3,0,998.92,998.55,998.70,0.0
HFAL,2018-02-04 08:00:00 EST,-2.9,-3.2,-3.1,61.0,56.7,58.1,0.00,0.00,1.1,4.4,214.7,1.4,4.7,216.9,12,999.07,998.59,998.77,0.0
HFAL,2018-02-04 09:00:00 EST,-2.2,-2.9,-2.6,60.1,57.8,58.8,0.00,0.00,1.0,4.4,206.6,1.3,4.8,207.3,63,999.23,998.72,999.01,0.2
HFAL,2018-02-04 10:00:00 EST,-1.5,-2.2,-1.8,59.6,58.3,58.9,0.00,0.00,1.4,5.3,208.0,1.7,5.4,209.8,116,998.60,997.89,998.18,0.4
HFAL,2018-02-04 11:00:00 EST,-0.9,-1.4,-1.1,58.9,55.4,57.0,0.00,0.00,1.8,5.5,215.7,2.1,6.3,218.9,118,997.99,997.71,997.87,0.4
HFAL,2018-02-04 12:00:00 EST,-0.5,-0.9,-0.7,56.1,53.9,55.2,0.00,0.00,2.0,5.8,197.8,2.3,5.7,198.7,88,997.75,996.07,996.87,0.3
HFAL,2018-02-04 13:00:00 EST,-0.3,-1.0,-0.5,74.4,55.3,61.4,0.10,0.10,1.8,5.0,215.4,2.0,5.4,217.5,94,996.13,994.62,995.30,0.3
HFAL,2018-02-04 14:00:00 EST,-1.2,-1.8,-1.6,90.7,79.2,86.9,0.98,1.08,1.7,5.7,207.8,2.0,6.0,209.0,69,994.56,993.36,993.99,0.2
HFAL,2018-02-04 15:00:00 EST,-1.4,-1.6,-1.5,90.8,89.5,90.3,0.66,1.74,0.9,3.5,185.9,1.1,4.0,186.2,47,993.19,991.87,992.49,0.2
HFAL,2018-02-04 16:00:00 EST,-1.4,-1.5,-1.4,94.4,90.8,92.7,0.93,2.67,0.4,2.7,147.5,0.6,2.8,117.6,20,991.77,990.10,990.88,0.1
HFAL,2018-02-04 17:00:00 EST,-1.5,-1.8,-1.7,96.7,94.5,95.7,1.28,3.95,0.3,1.0,338.6,0.4,1.5,335.5,4,990.01,988.93,989.48,0.0
HFAL,2018-02-04 18:00:00 EST,-1.3,-1.9,-1.7,97.2,96.8,97.0,1.67,5.62,0.3,1.4,273.4,0.5,1.7,276.0,0,988.85,987.85,988.30,0.0
HFAL,2018-02-04 19:00:00 EST,-0.2,-1.3,-0.9,97.1,96.7,96.9,2.16,7.78,0.0,0.0,180.0,1.1,3.2,214.6,0,987.81,987.22,987.55,0.0
HFAL,2018-02-04 20:00:00 EST,-0.1,-0.5,-0.3,97.2,96.4,96.7,3.07,10.85,0.0,0.0,180.0,0.4,1.6,279.1,0,987.18,985.87,986.56,0.0
HFAL,2018-02-04 21:00:00 EST,0.5,-0.5,0.1,97.7,97.3,97.5,2.49,13.34,0.0,0.0,180.0,1.2,3.6,203.6,0,985.70,984.16,984.95,0.0
HFAL,2018-02-04 22:00:00 EST,1.4,-0.2,0.6,97.5,96.9,97.3,1.98,15.32,0.3,2.8,220.5,1.1,3.4,212.6,0,983.91,983.16,983.66,0.0
HFAL,2018-02-04 23:00:00 EST,2.3,1.6,2.0,97.0,92.0,94.1,1.14,16.46,1.4,3.9,209.0,1.7,4.7,209.7,0,983.05,981.14,982.22,0.0
HFAL,2018-02-05 00:00:00 EST,1.8,-0.4,0.4,97.1,93.5,95.4,0.06,16.52,0.5,2.2,266.9,0.7,2.8,268.2,0,981.09,980.30,980.46,0.0
HFAL,2018-02-05 01:00:00 EST,0.0,-0.3,-0.1,97.9,97.3,97.7,0.00,0.00,0.4,1.7,182.1,0.6,2.1,187.4,0,980.18,979.63,979.87,0.0
HFAL,2018-02-05 02:00:00 EST,-0.1,-0.4,-0.2,98.2,97.9,98.1,0.00,0.00,0.8,2.4,208.2,1.1,3.0,211.9,0,979.95,979.59,979.83,0.0
HFAL,2018-02-05 03:00:00 EST,-0.3,-0.9,-0.6,98.4,98.1,98.3,0.00,0.00,0.6,2.9,272.9,0.8,3.6,277.5,0,980.08,979.69,979.87,0.0
HFAL,2018-02-05 04:00:00 EST,0.0,-0.7,-0.2,98.5,97.9,98.3,0.00,0.00,0.7,2.4,224.5,0.9,2.7,226.2,0,980.41,980.05,980.15,0.0
HFAL,2018-02-05 05:00:00 EST,0.7,-0.0,0.4,97.6,89.0,93.4,0.00,0.00,1.3,3.5,223.2,1.4,4.3,225.8,0,981.10,980.48,980.78,0.0
HFAL,2018-02-05 06:00:00 EST,0.8,0.5,0.6,91.9,89.1,90.6,0.00,0.00,1.2,3.6,224.5,1.4,3.4,228.7,0,982.43,981.33,981.92,0.0
HFAL,2018-02-05 07:00:00 EST,1.1,0.5,0.8,88.6,80.9,83.9,0.00,0.00,1.3,6.3,262.1,1.7,8.4,265.6,0,983.98,982.59,983.11,0.0
HFAL,2018-02-05 08:00:00 EST,0.7,-1.7,-0.6,85.8,77.1,79.8,0.00,0.00,1.6,6.0,290.3,2.1,7.6,294.1,10,986.99,984.18,985.64,0.0
HFAL,2018-02-05 09:00:00 EST,-1.9,-3.3,-2.7,81.7,71.1,76.4,0.00,0.00,1.6,7.0,304.3,1.9,8.1,306.9,57,989.35,987.22,988.27,0.2
HFAL,2018-02-05 10:00:00 EST,-2.9,-3.9,-3.3,76.3,68.4,73.0,0.00,0.00,1.4,4.4,315.8,1.7,5.4,317.7,225,991.40,989.58,990.47,0.8
HFAL,2018-02-05 11:00:00 EST,-2.6,-3.9,-3.2,74.6,56.0,65.9,0.00,0.00,1.3,5.5,309.0,1.7,6.7,311.6,481,992.99,991.61,992.39,1.7
HFAL,2018-02-05 12:00:00 EST,-2.8,-3.4,-3.1,63.2,51.2,58.0,0.00,0.00,1.9,6.1,303.1,2.3,7.9,306.0,545,994.11,993.07,993.48,2.0
HFAL,2018-02-05 13:00:00 EST,-2.6,-3.2,-2.9,55.3,42.3,49.8,0.00,0.00,1.4,5.6,302.8,1.7,5.9,307.7,552,994.28,994.03,994.13,2.0
HFAL,2018-02-05 14:00:00 EST,-2.2,-2.6,-2.4,53.0,39.3,48.3,0.00,0.00,1.2,4.1,311.5,1.6,4.7,313.4,502,994.97,994.26,994.68,1.8
HFAL,2018-02-05 15:00:00 EST,-2.1,-2.4,-2.3,52.1,42.6,47.1,0.00,0.00,1.2,4.0,314.4,1.5,5.7,317.3,403,995.07,994.85,994.97,1.4
HFAL,2018-02-05 16:00:00 EST,-2.6,-3.2,-2.8,52.7,39.9,46.2,0.00,0.00,0.9,3.6,320.1,1.2,4.4,321.4,261,995.94,995.23,995.59,0.9
HFAL,2018-02-05 17:00:00 EST,-3.2,-4.1,-3.5,47.6,37.8,42.0,0.00,0.00,1.0,4.4,267.7,1.3,6.2,272.2,54,996.79,995.95,996.41,0.2
HFAL,2018-02-05 18:00:00 EST,-4.1,-5.6,-4.9,52.8,42.4,47.4,0.00,0.00,0.9,3.7,276.9,1.2,5.1,280.7,2,998.17,996.94,997.45,0.0
HFAL,2018-02-05 19:00:00 EST,-5.5,-6.3,-6.0,51.6,47.5,49.7,0.00,0.00,1.1,4.3,256.7,1.4,5.0,262.2,0,999.25,998.31,998.81,0.0
HFAL,2018-02-05 20:00:00 EST,-6.3,-7.0,-6.6,53.1,48.5,50.2,0.00,0.00,0.9,2.6,217.6,1.1,3.0,219.7,0,1000.15,999.19,999.56,0.0
HFAL,2018-02-05 21:00:00 EST,-6.9,-7.9,-7.4,59.8,51.4,55.4,0.00,0.00,1.0,2.4,165.7,1.2,3.1,166.7,0,1000.60,1000.05,1000.34,0.0
HFAL,2018-02-05 22:00:00 EST,-8.3,-9.2,-8.8,69.6,62.5,65.9,0.00,0.00,0.5,2.6,108.2,0.7,3.0,108.5,0,1000.75,1000.46,1000.65,0.0
HFAL,2018-02-05 23:00:00 EST,-9.1,-9.8,-9.5,70.7,63.7,67.9,0.00,0.00,0.2,1.7,110.9,0.4,2.4,109.7,0,1000.78,1000.47,1000.64,0.0
HFAL,2018-02-06 00:00:00 EST,-9.8,-10.5,-10.1,71.0,68.4,69.7,0.00,0.00,0.4,1.0,179.4,0.6,1.3,182.5,0,1001.49,1000.79,1001.23,0.0
HFAL,2018-02-06 01:00:00 EST,-9.5,-10.4,-9.9,74.2,69.7,72.0,0.00,0.00,0.6,1.5,210.2,0.7,2.0,213.3,0,1001.63,1001.27,1001.49,0.0
HFAL,2018-02-06 02:00:00 EST,-9.1,-9.5,-9.2,69.7,67.0,68.3,0.00,0.00,0.8,2.0,215.2,0.9,2.4,217.2,0,1001.69,1001.05,1001.42,0.0
HFAL,2018-02-06 03:00:00 EST,-9.0,-9.3,-9.1,74.1,67.6,71.0,0.00,0.00,0.7,2.8,222.8,0.9,3.7,226.6,0,1001.66,1001.02,1001.23,0.0
HFAL,2018-02-06 04:00:00 EST,-8.7,-9.1,-8.9,71.6,64.2,66.6,0.00,0.00,0.8,1.9,198.2,0.9,2.3,199.3,0,1001.34,1000.11,1000.70,0.0
HFAL,2018-02-06 05:00:00 EST,-8.2,-8.9,-8.6,73.8,63.4,69.0,0.00,0.00,0.5,2.3,175.1,0.6,2.8,177.6,0,1000.70,1000.19,1000.35,0.0
HFAL,2018-02-06 06:00:00 EST,-7.9,-8.7,-8.3,72.5,62.5,66.9,0.00,0.00,0.7,2.4,210.7,0.9,2.8,210.6,0,1001.56,1000.81,1000.99,0.0
HFAL,2018-02-06 07:00:00 EST,-7.8,-7.9,-7.9,68.5,63.6,66.3,0.00,0.00,0.7,2.3,223.7,0.9,2.8,228.6,0,1002.43,1001.62,1002.05,0.0
HFAL,2018-02-06 08:00:00 EST,-7.4,-8.2,-7.9,89.6,68.6,80.6,0.80,0.80,0.3,2.3,186.2,0.5,3.0,191.7,5,1003.07,1002.49,1002.82,0.0
HFAL,2018-02-06 09:00:00 EST,-7.5,-8.1,-7.7,90.0,87.2,89.2,0.20,1.00,0.2,0.9,274.8,0.3,1.3,272.3,28,1003.43,1003.16,1003.27,0.1
HFAL,2018-02-06 10:00:00 EST,-6.6,-7.3,-7.1,87.4,84.4,86.5,0.00,1.00,0.5,1.6,350.9,0.7,2.1,351.7,69,1003.93,1003.34,1003.64,0.3
HFAL,2018-02-06 11:00:00 EST,-5.6,-6.7,-6.1,83.8,80.6,82.2,0.00,1.00,0.4,1.3,343.5,0.6,1.7,344.8,104,1004.02,1003.75,1003.87,0.4
HFAL,2018-02-06 12:00:00 EST,-4.5,-5.5,-5.0,81.3,74.5,77.6,0.00,1.00,0.4,1.8,339.6,0.6,2.4,345.4,113,1004.12,1003.41,1003.79,0.4
HFAL,2018-02-06 13:00:00 EST,-3.6,-4.4,-4.0,75.1,70.6,72.9,0.00,1.00,0.8,2.5,15.1,1.0,2.8,12.6,172,1003.23,1002.72,1002.96,0.6
HFAL,2018-02-06 14:00:00 EST,-1.6,-3.6,-2.7,70.9,58.1,64.6,0.00,1.00,1.0,4.0,203.8,1.2,5.2,203.4,350,1002.78,1002.32,1002.60,1.3
HFAL,2018-02-06 15:00:00 EST,-0.3,-1.5,-0.7,57.8,52.5,55.1,0.00,1.00,1.7,5.5,222.2,2.0,6.8,225.0,404,1002.47,1002.08,1002.31,1.5
HFAL,2018-02-06 16:00:00 EST,0.3,-0.1,0.1,52.4,49.3,51.0,0.00,1.00,1.2,4.2,224.5,1.5,4.4,228.8,280,1002.63,1002.28,1002.47,1.0
